rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
499863	phi◦ba	bugs or worms found in dung or spoiled food	n	RR-Yamphu	1873	Yamphu	568.14
499864	phoʔ◦wa	flower of the banana tree; penis	n	RR-Yamphu	1873	Yamphu	569.07
499865	phu◦ru◦ma	kind of bug	n	RR-Yamphu	1873	Yamphu	569.11
499866	raŋ◦boʔ◦wa	calf and shin, i.e. the part of the leg from knee to ankle	n	RR-Yamphu	1873	Yamphu	570.03
499867	raŋ◦ghaʔ◦wa	chapped skin of the foot	n	RR-Yamphu	1873	Yamphu	570.04
499868	raŋ◦ma	shine fiercely, shine to the exclusion of rain (only with 'nam' [sun] as subject)	v	RR-Yamphu	1873	Yamphu	570.05
499869	raŋ◦mip◦pa	widower	n	RR-Yamphu	1873	Yamphu	570.06
499870	raŋ◦miʔ	young woman without children	n	RR-Yamphu	1873	Yamphu	570.07
499871	raŋ◦miʔ◦ma	widow	n	RR-Yamphu	1873	Yamphu	570.08
499872	ra•◦plaŋ◦ma	kind of large frog	n	RR-Yamphu	1873	Yamphu	570.12
499873	rik◦na	species of water leech	n	RR-Yamphu	1873	Yamphu	571.16
499874	rik◦poŋ	forty	num	RR-Yamphu	1873	Yamphu	571.17
499875	riŋ	sheaf of rice straw	n	RR-Yamphu	1873	Yamphu	571.21
499876	ri◦ʔum	four	num	RR-Yamphu	1873	Yamphu	571.25
499877	ri•p◦si	mango	n	RR-Yamphu	1873	Yamphu	572.02
499878	ri•ʔ◦ma	plant (seedlings)	v	RR-Yamphu	1873	Yamphu	572.04
499879	rum◦muk	cave	n	RR-Yamphu	1873	Yamphu	572.27
499880	ruŋ◦daŋ	cave, larger than a "rummuk"	n	RR-Yamphu	1873	Yamphu	572.28
499881	run◦ji◦ra	stones and earth	n	RR-Yamphu	1873	Yamphu	573.02
499882	ruŋ◦ma	stomach	n	RR-Yamphu	1873	Yamphu	573.03
499883	ruŋ◦ma◦ju◦wa	liver	n	RR-Yamphu	1873	Yamphu	573.06
499884	ruʔ◦mi	earthquake	n	RR-Yamphu	1873	Yamphu	573.08
499885	sa	meat, flesh	n	RR-Yamphu	1873	Yamphu	573.1
499886	sa◦gok◦nak◦pa	species of mushroom	n	RR-Yamphu	1873	Yamphu	573.111
499887	sa◦jaŋ	horn	n	RR-Yamphu	1873	Yamphu	573.12
499888	sak◦caŋ	money	n	RR-Yamphu	1873	Yamphu	573.14
499889	sak◦tok◦kraŋ	stick insect	n	RR-Yamphu	1873	Yamphu	573.21
499890	sam◦ba◦ʔuŋ	rose	n	RR-Yamphu	1873	Yamphu	573.25
499891	sa◦nuŋ◦ba	father and child	n	RR-Yamphu	1873	Yamphu	573.3
499892	sa◦nuŋ◦laiʔ◦ma	elder and younger wife	n	RR-Yamphu	1873	Yamphu	573.31
499893	sa◦nuŋ◦ma	mother and child	n	RR-Yamphu	1873	Yamphu	573.32
499894	sa◦nuŋ◦na	elder sister and younger sibling	n	RR-Yamphu	1873	Yamphu	574.01
499895	sa◦nuŋ◦ʔu	elder brother and younger sibling	n	RR-Yamphu	1873	Yamphu	574.02
499896	sa◦ŋa	buffalo	n	RR-Yamphu	1873	Yamphu	574.03
499897	sa◦ŋap◦sa	buffalo calf	n	RR-Yamphu	1873	Yamphu	574.04
499898	saŋ◦ge	star	n	RR-Yamphu	1873	Yamphu	574.06
499899	saŋ◦ge◦bu◦sæ•ʔ	species of snake	n	RR-Yamphu	1873	Yamphu	574.07
499900	sap◦ci◦du◦ba	great-great-grandfather	n	RR-Yamphu	1873	Yamphu	574.13
499901	sap◦ci◦du◦ma	great-great-grandmother	n	RR-Yamphu	1873	Yamphu	574.14
499902	sa◦raŋ	lower part of leg, including the foot	n	RR-Yamphu	1873	Yamphu	574.19
499903	sa◦raŋ◦ghæt◦cæʔ◦wa	toes	n	RR-Yamphu	1873	Yamphu	574.2
499904	sa◦ruk◦ma	childless woman	n	RR-Yamphu	1873	Yamphu	574.21
499905	sa◦ruk◦pa	childless man	n	RR-Yamphu	1873	Yamphu	574.22
499906	sa◦sik	fat	n	RR-Yamphu	1873	Yamphu	574.24
499907	sa◦sok	entrails	n	RR-Yamphu	1873	Yamphu	574.25
499908	sa◦srip◦pa	wart	n	RR-Yamphu	1873	Yamphu	574.26
499909	saʔ◦wa	species of bee or wasp	n	RR-Yamphu	1873	Yamphu	574.27
499910	sa•◦ma	breathe	v	RR-Yamphu	1873	Yamphu	574.29
499911	sa•ʔ◦wa	leafy vegetables	n	RR-Yamphu	1873	Yamphu	574.33
499912	sauk	skin	n	RR-Yamphu	1873	Yamphu	574.35
499913	sæk◦kæʔ◦lem◦ma	species of cricket	n	RR-Yamphu	1873	Yamphu	574.38
499914	sæk◦koʔ◦wa	bone	n	RR-Yamphu	1873	Yamphu	575.01
499915	sæk◦kum◦bu	species of tree (Aconogonum molle)	n	RR-Yamphu	1873	Yamphu	575.02
499916	sæŋ◦ma	mother's younger sister	n	RR-Yamphu	1873	Yamphu	575.07
499917	sæʔ◦li	penis	n	RR-Yamphu	1873	Yamphu	575.11
499918	sæʔ◦na	species of mushroom	n	RR-Yamphu	1873	Yamphu	575.13
499919	se◦du◦ba	diarrhea	n	RR-Yamphu	1873	Yamphu	575.15
499920	se◦gu◦ma	urine	n	RR-Yamphu	1873	Yamphu	575.16
499921	sem◦dum◦ma	fingernail	n	RR-Yamphu	1873	Yamphu	575.19
499922	sem◦la	voice	n	RR-Yamphu	1873	Yamphu	575.21
499923	se•◦bræk	thigh	n	RR-Yamphu	1873	Yamphu	576.07
499924	se•◦bhu	species of tree (Thysanolaena maxima)	n	RR-Yamphu	1873	Yamphu	576.08
499925	si◦giʔ	species of locust	n	RR-Yamphu	1873	Yamphu	576.16
499926	sik	louse	n	RR-Yamphu	1873	Yamphu	576.17
499927	sik◦ca	poison	n	RR-Yamphu	1873	Yamphu	576.18
499928	si◦ma	wife of father's younger brother	n	RR-Yamphu	1873	Yamphu	576.21
499929	si◦ŋak	large leaf, as of the sal or Indian chestnut trees	n	RR-Yamphu	1873	Yamphu	577.09
499930	siŋ◦bu	tree; tree trunk	n	RR-Yamphu	1873	Yamphu	577.1
499931	siŋ◦ji◦ra	wood and leaves	n	RR-Yamphu	1873	Yamphu	577.12
499932	siʔ◦læŋ◦græʔ◦ma	cockroach	n	RR-Yamphu	1873	Yamphu	577.28
499933	siʔ◦lik	bed-bug	n	RR-Yamphu	1873	Yamphu	577.29
499934	siʔ◦nu◦ma	mouse or rat	n	RR-Yamphu	1873	Yamphu	578.01
499935	si•◦gum◦ba	fox	n	RR-Yamphu	1873	Yamphu	578.02
499936	si•ʔ◦wa	dew	n	RR-Yamphu	1873	Yamphu	578.18
499937	so◦bhiʔ◦wa	species of bird	n	RR-Yamphu	1873	Yamphu	578.2
499938	sok◦khu◦ma	stinging nettle (Urtica dioica)	n	RR-Yamphu	1873	Yamphu	578.23
499939	som	lungs	n	RR-Yamphu	1873	Yamphu	579.04
499940	so◦ŋa	bird	n	RR-Yamphu	1873	Yamphu	579.06
499941	so◦ŋa◦ra	millet field	n	RR-Yamphu	1873	Yamphu	579.07
499942	su◦i◦ma	kind of bug	n	RR-Yamphu	1873	Yamphu	579.22
499943	sum◦boŋ	thirty	num	RR-Yamphu	1873	Yamphu	579.27
499944	sum◦ji	three	num	RR-Yamphu	1873	Yamphu	579.28
499945	sum◦mak	large mortar, made from a round, hollowed-out stone or log	n	RR-Yamphu	1873	Yamphu	579.3
499946	sum◦rik	loins, waist	n	RR-Yamphu	1873	Yamphu	579.31
499947	suŋ◦ma◦ra	mugwort (Artemisia vulgaris)	n	RR-Yamphu	1873	Yamphu	580.01
499948	taŋ	hair on the head	n	RR-Yamphu	1873	Yamphu	580.25
499949	taŋ-thrup◦ma	lock of hair, tuft of hair	n	RR-Yamphu	1873	Yamphu	580.26
499950	taŋ◦baŋ	relative	n	RR-Yamphu	1873	Yamphu	581.01
499951	taŋ◦na◦si	brains	n	RR-Yamphu	1873	Yamphu	581.04
499952	tæk◦pra	penis	n	RR-Yamphu	1873	Yamphu	581.17
499953	tet◦tu◦ma	vulva	n	RR-Yamphu	1873	Yamphu	582.08
499954	tok◦ma	congeal, freeze, become solid	v	RR-Yamphu	1873	Yamphu	583.16
499955	tok◦tok◦ma	big rock on which one can sit	n	RR-Yamphu	1873	Yamphu	583.2
499956	tom◦ma	pond; well; deep part in a river or stream, pool	n	RR-Yamphu	1873	Yamphu	583.22
499957	to◦ŋa◦ra	stick	n	RR-Yamphu	1873	Yamphu	584.01
499958	tu◦ba	grandfather	n	RR-Yamphu	1873	Yamphu	585.02
499959	tu◦dak	species of fish	n	RR-Yamphu	1873	Yamphu	585.03
499960	tu◦dhu	milk	n	RR-Yamphu	1873	Yamphu	585.05
499961	tu◦ma	grandmother	n	RR-Yamphu	1873	Yamphu	585.09
499962	tum◦ruk	knee	n	RR-Yamphu	1873	Yamphu	585.14
499963	tum◦mi	first-born	n	RR-Yamphu	1873	Yamphu	585.13
499964	tuŋ◦daŋ◦gi	species of rodent	n	RR-Yamphu	1873	Yamphu	585.15
499965	tuŋ◦griŋ◦ba	kind of bug which lives in bamboo	n	RR-Yamphu	1873	Yamphu	585.17
499966	tu◦ru◦wa	brow, forehead	n	RR-Yamphu	1873	Yamphu	585.23
499967	tu•ŋ◦ghu	species of monkey	n	RR-Yamphu	1873	Yamphu	585.26
499968	tu•◦sa	child born out of wedlock, illegitimate child	n	RR-Yamphu	1873	Yamphu	585.27
499969	tu•s◦mam◦ma	mother of an illegitimate child	n	RR-Yamphu	1873	Yamphu	585.28
499970	thaŋ◦gem◦ba	species of bird	n	RR-Yamphu	1873	Yamphu	586.06
499971	thap◦pa	old man; husband	n	RR-Yamphu	1873	Yamphu	586.08
499972	thar◦kum◦ba	squirrel	n	RR-Yamphu	1873	Yamphu	586.1
499973	thaʔ◦ma	old woman; wife	n	RR-Yamphu	1873	Yamphu	586.11
499974	thon◦dro	pit, hollow place	n	RR-Yamphu	1873	Yamphu	587.09
499975	uk◦cuŋ◦græk	naked	adj	RR-Yamphu	1873	Yamphu	588.02
499976	u◦nam◦ba	wife or husband's elder brother; elder brother's wife's elder brother	n	RR-Yamphu	1873	Yamphu	588.12
499977	uŋ	flower	n	RR-Yamphu	1873	Yamphu	588.13
499978	uŋ◦bhu	species of tree, Nepal cherry tree (Prunus cerasoides)	n	RR-Yamphu	1873	Yamphu	588.14
499979	us◦ræ•k◦si	species of tree with sour edible fruit, Chinese sumac (Rhus javanica)	n	RR-Yamphu	1873	Yamphu	588.22
499980	u•p◦ma	light, burn	v	RR-Yamphu	1873	Yamphu	589.06
499981	u•p◦mik	large firefly	n	RR-Yamphu	1873	Yamphu	589.07
499982	wa	chicken	n	RR-Yamphu	1873	Yamphu	589.1
499983	wa◦di◦haŋ◦ma	kind of herb which is added to dough when making leaven	n	RR-Yamphu	1873	Yamphu	589.12
499984	wa◦gi◦ya	tomorrow	adv	RR-Yamphu	1873	Yamphu	589.15
499985	wa◦jik◦ci◦ba	mole	n	RR-Yamphu	1873	Yamphu	589.21
499986	wa◦jok◦ma	water, usually more specifically pool, pond, lake, tank, sea	n	RR-Yamphu	1873	Yamphu	589.23
499987	wa◦ma◦da•ŋ	hen with little chicks	n	RR-Yamphu	1873	Yamphu	589.3
499988	wap◦sa	chick	n	RR-Yamphu	1873	Yamphu	590.06
499989	wa◦ʔiŋ	egg	n	RR-Yamphu	1873	Yamphu	590.22
499990	wa◦ʔiŋ◦ji	balls, testicles	n	RR-Yamphu	1873	Yamphu	590.22
499991	wa•◦wa	elder brother	n	RR-Yamphu	1873	Yamphu	591.06
499992	wai◦muʔ	species of chestnut tree (Castonopsis tribuloides)	n	RR-Yamphu	1873	Yamphu	591.09
499993	wai◦riŋ◦ga	kind of bug that lives in trees	n	RR-Yamphu	1873	Yamphu	591.1
499994	wai◦si	chestnut	n	RR-Yamphu	1873	Yamphu	591.11
499995	wen◦ja	boy, youth, young guy	n	RR-Yamphu	1873	Yamphu	591.26
499996	ya	face	n	RR-Yamphu	1873	Yamphu	592.04
499997	ya◦bræʔ◦wa	lower lip	n	RR-Yamphu	1873	Yamphu	592.05
499998	ya◦buk	mouth; opening, entrance	n	RR-Yamphu	1873	Yamphu	592.06
499999	ya◦buk◦khup◦ma	beak of a bird	n	RR-Yamphu	1873	Yamphu	592.07
500000	yak◦kha◦ni	young, unmarried woman	n	RR-Yamphu	1873	Yamphu	592.13
500001	yak◦si	species of edible root	n	RR-Yamphu	1873	Yamphu	592.18
500002	yak◦tuŋ	wrist (OBSOLETE)	n	RR-Yamphu	1873	Yamphu	592.19
500003	ya◦mi	body hair, moustache	n	RR-Yamphu	1873	Yamphu	592.2
500004	ya◦ŋak	wild boar	n	RR-Yamphu	1873	Yamphu	592.24
500005	yaŋ◦ghak◦pa	spider	n	RR-Yamphu	1873	Yamphu	593.01
500006	yaŋ◦mæŋ	grandchild	n	RR-Yamphu	1873	Yamphu	593.05
500007	yaŋ◦siŋ◦bhu	species of tree (Schima wallichii)	n	RR-Yamphu	1873	Yamphu	593.07
500008	yap◦ci◦du◦ba	great-grandfather	n	RR-Yamphu	1873	Yamphu	593.09
500009	yap◦ci◦du◦ma	great-grandmother	n	RR-Yamphu	1873	Yamphu	593.1
500010	ya◦ye◦wa	upper lip	n	RR-Yamphu	1873	Yamphu	593.13
500011	yaʔ◦mi	man, person	n	RR-Yamphu	1873	Yamphu	593.14
500012	yaʔ◦wa	small plant, weed	n	RR-Yamphu	1873	Yamphu	593.15
500013	yaʔ◦wa◦ma	kind of bee	n	RR-Yamphu	1873	Yamphu	593.16
500014	ya•◦sa	species of deer	n	RR-Yamphu	1873	Yamphu	593.22
500015	yæ◦ŋæk◦kræk◦ma	centipede, millipede	n	RR-Yamphu	1873	Yamphu	593.26
500016	yæ•◦su◦ba	goat	n	RR-Yamphu	1873	Yamphu	594.05
500017	yik◦siŋ◦bu	species of tree	n	RR-Yamphu	1873	Yamphu	594.3
500018	yiŋ◦yaŋ	elephant (agent participle of yiŋma 'to tear apart, wring, wrench')	n	RR-Yamphu	1873	Yamphu	595.09
500019	yi•◦bhu	species of tree (Quercus lineata, Quercus glauca)	n	RR-Yamphu	1873	Yamphu	595.13
500020	yo◦ŋa	water	n	RR-Yamphu	1873	Yamphu	596.05
500021	yoŋ◦ni◦ba	sister's husband	n	RR-Yamphu	1873	Yamphu	596.09
500022	yoŋ◦ni◦ma	brother's wife	n	RR-Yamphu	1873	Yamphu	596.1
500023	yu◦a◦ma	black, largish bee	n	RR-Yamphu	1873	Yamphu	596.31
500024	ʔu	elder brother (bound morph)	n	RR-Yamphu	1873	Yamphu	598.03
