ID	DOCULECT	CONCEPT	RGEN	CONCEPTICON_ID	TBL_ID	GLOSS_IN_SOURCE	IPA	TOKENS
28	Hayu	late	120155	477	1019	later, in a minute (adv)	umum-he	u m u m + h e
29	Hayu	light (of weight)	120171	1052	1052	light (in weight) (adj)	oksaŋ(-mʊ)	o k s a ŋ
30	Hayu	long	121066	1203	972	long, lengthen, stretch (vi, vr, vtt)	phin	pʰ i n
31	Hayu	many	120349	1198	987	much (adv)	khuyaŋ	kʰ u j a ŋ
32	Hayu	middle	121203	1093	708	between, in the middle	maʔdum-he	m a ʔ d u m + h e
33	Hayu	near	120360	1942	975	near (adv)	kheʔwa	kʰ e ʔʷ a
34	Hayu	new	120916	1231	1050	new (adj)	neːsi	n eː s i
35	Hayu	one	120271	1493	797	one (num)	kolu	k o l u
36	Hayu	one	120257	1493	797	one (person) (num)	koŋpu	k o ŋ p u
37	Hayu	outside	120727	762	714	outside (adv)	toŋma	t o ŋ m a
38	Hayu	red	121265	156	1007	red (adj)	yitshiŋ	j i tsʰ i ŋ
39	Hayu	right	121615	1019	711	proper, right (of an action) (be v.)	hok	h o k
40	Hayu	round	121003	1395	990	circular, round (adj)	pemperemʊ	p e m p e r e m ʊ
41	Hayu	round	120231	1395	990	round, spherical (adj)	kulkul(-mʊ)	k u l k u l
42	Hayu	salty	121547	1091	1076	salty (be v.)	sen	s e n
43	Hayu	sharp	121299	1396	1020	sharp (of a blade) (vi)	yep	j e p
44	Hayu	small	120833	1246	965	small (adj)	dũːti	d ũː t i
45	Hayu	smooth	120889	1234	1037	soft, smooth (adj)	naxpɩ-mʊ	n a x p ɿ + m ʊ
46	Hayu	soft	120887	1856	1035	soft (adj)	naltsike-mʊ	n a l ts i k e + m ʊ
47	Hayu	straight	120543	1404	1003	straight (adj)	tseŋtseŋ(-mʊ)	ts e ŋ ts e ŋ
48	Hayu	the ant	120499	587	365	ant (n)	tsikibʊʔla	ts i k i b ʊ ʔ l a
49	Hayu	the bamboo	121096	1927	389	bamboo (n)	pholo	pʰ o l o
50	Hayu	the bamboo	120455	1927	389	bamboo (n)	cayi	c a j i
51	Hayu	the belly	121553	1251	96	belly (n)	soːgali	s oː g a l i
52	Hayu	the belly	121231	1251	96	stomach (n)	mʊːli	m ʊː l i
53	Hayu	the bird	120512	937	326	bird (general, excluding the largest species) (n)	tsixtsi	ts i x ts i
54	Hayu	the blood	121257	946	129	blood (n)	yi	j i
55	Hayu	the body hair (hair or fur)	120213	189	266	body hair (n)	kukusom	k u k u s o m
56	Hayu	the bone	121340	1394	133	bone (n)	ru	r u
57	Hayu	the breast (female)	120590	1402	94	breast, nipple (n)	tshux◦tsu	tsʰ u x + ts u
58	Hayu	the cloud	120272	1489	7	cloud (n)	kowal	k o w a l
59	Hayu	the daughter	120672	1357	222	daughter (n)	taːmi	t aː m i
60	Hayu	the dog	120159	2009	289	dog (n)	ʊː◦ri	ʊː + r i
61	Hayu	the dust	120203	2	45	dust, dirt (n)	kiːlaŋ	k iː l a ŋ
62	Hayu	the dust	120978	2	45	dust, dirt (n)	puːlaŋ	p uː l a ŋ
63	Hayu	the ear	120920	1247	81	ear (n)	nok◦tshuŋ	n o k + tsʰ u ŋ
64	Hayu	the earth (soil)	120247	1228	40	earth, soil (n)	ko	k o
65	Hayu	the egg	120219	744	450	egg (n)	kuŋ◦luŋ	k u ŋ + l u ŋ
66	Hayu	the eye	121235	1248	79	eye / face (n)	mek	m e k
67	Hayu	the father	120149	1217	218	father (n)	uxpʊ	u x p ʊ
68	Hayu	the feather	121196	1201	299	feather (n)	blop	b l o p
69	Hayu	the fire	121232	221	18	fire (n)	me	m e
70	Hayu	the fish	121611	227	351	fish (of the Kosi River) (n)	ho	h o
71	Hayu	the flea	121332	232	355	flea; ghost (n)	riʔmitshiŋ	r i ʔ m i tsʰ i ŋ
72	Hayu	the flower	120972	239	377	flower (n)	puŋmi	p u ŋ m i
73	Hayu	the foot	121412	1301	103	foot, leg (n)	le	l e
74	Hayu	the foot	121010	1301	103	calf, lower leg (n)	poktolo	p o k t o l o
75	Hayu	the forest	121277	420	50	burn (e.g. house, forest) (vtt)	yɩm	j ɿ m
76	Hayu	the fox	121460	1312	325	fox (n)	waːhup (?)	w aː h u p
77	Hayu	the frog	120679	503	349	frog sp. (n df.)	tiktiktoktok	t i k t i k t o k t o k
78	Hayu	the front (front side)	120150	2194	712	ahead, in front, before (adv)	uboŋ	u b o ŋ
79	Hayu	the fruit	121482	1507	378	fruit (suff n)	-si	+ s i
80	Hayu	the goat	120545	1502	276	goat (n)	tseːli	ts eː l i
81	Hayu	the grass	121242	606	436	grass, weed (n)	moksa	m o k s a
82	Hayu	the hail	121160	609	13	hail (n)	bʊxkʊm	b ʊ x k ʊ m
83	Hayu	the hair (of the head)	121558	1040	75	hair (n)	som	s o m
84	Hayu	the hand	120429	1277	107	hand (n)	got	g o t
85	Hayu	the head	120974	1256	74	head (n)	putshi	p u tsʰ i
86	Hayu	the heart	120762	1223	144	heart (n)	thum	tʰ u m
87	Hayu	the horn (keratinized skin)	121353	1393	263	horn (of an animal) (n)	rʊŋ	r ʊ ŋ
88	Hayu	the house	120245	1252	494	house, home (n)	kem	k e m
89	Hayu	the knee	120363	1371	101	knee (n)	khokali	kʰ o k a l i
90	Hayu	the leaf	121423	628	376	leaf (n)	lo	l o
91	Hayu	the lip (the lips)	120225	478	85	lip (n)	kumtsiŋ	k u m ts i ŋ
92	Hayu	the liver	120815	1224	145	liver (n)	diŋ	d i ŋ
93	Hayu	the louse	121536	1392	356	louse (n)	sek	s e k
94	Hayu	the lung	120648	688	143	lung (n)	dzot	d z o t
95	Hayu	the lung	120819	688	143	lung (n)	diŋ◦dzyot	d i ŋ + d z j o t
96	Hayu	the man (male human)	121405	2106	173	man, male (n)	lʊ̃ːtso	l ʊ̃ː ts o
97	Hayu	the meat	120238	634	443	meat (n)	kʊn	k ʊ n
98	Hayu	the moon	120556	1313	4	moon (n)	tsoːlo	ts oː l o
99	Hayu	the mosquito	120192	1509	360	biting fly, mosquito (n)	kananaŋ	k a n a n a ŋ
100	Hayu	the mother	120152	1216	219	mother (n)	umu	u m u
101	Hayu	the mountain	120561	639	23	hill, mountain (n)	tshaːdzʊ	tsʰ aː d z ʊ
102	Hayu	the mouse or rat	120525	2139	320	mouse (n)	tsuʔyu	ts u ʔ j u
103	Hayu	the mouth	121223	674	84	mouth, face (n)	muktshu	m u k tsʰ u
104	Hayu	the nail (fingernail or claw)	120825	2128	113	nail, claw (n)	dɩːmɩn	d ɩː m ɿ n
105	Hayu	the name	121214	1405	687	name (n)	miŋ	m i ŋ
106	Hayu	the neck	120373	1333	89	neck (n)	kho◦bori	kʰ o + b o r i
107	Hayu	the neck	120577	1333	89	neck (n)	tshiː◦ri	tsʰ iː + r i
108	Hayu	the needle (for sewing)	120531	1382	578	needle (n)	tsuxtsum	ts u x ts u m
109	Hayu	the nose	120551	1221	80	nose (n)	tsoʔ◦no	ts o ʔ + n o
110	Hayu	the pig	120982	1337	284	pig (n)	pʊk	p ʊ k
111	Hayu	the rain	120879	658	10	rain (n)	naʔnum	n a ʔ n u m
112	Hayu	the river	120386	666	30	river (n)	gaŋ	g a ŋ
113	Hayu	the road	121433	667	38	road (n)	lom	l o m
114	Hayu	the root	121366	670	375	root (n)	rotshiŋ	r o tsʰ i ŋ
115	Hayu	the rope	120894	1218	619	thread, string (vt, vtt)	niŋ	n i ŋ
116	Hayu	the salt	120510	1274	61	salt (n)	tsiya	ts i j a
117	Hayu	the sand	120957	671	44	sand (n)	piː̃ku	p ĩː k u
118	Hayu	the shit	120166	676	151	excrement (n)	ex◦pi	e x + p i
119	Hayu	the shoulder	121061	1482	90	shoulder (n)	phaxka	pʰ a x k a
120	Hayu	the skin	120214	763	120	skin, bark, husk, peel (n)	kuk◦tsho	k u k + tsʰ o
121	Hayu	the smoke	120228	778	19	smoke (n)	kulu	k u l u
122	Hayu	the snake	121631	730	347	snake (n)	hoːbu	h oː b u
123	Hayu	the son	120674	1620	220	son (n)	taːwo	t aː w o
124	Hayu	the spider	121334	843	361	spider (n)	rimdeŋ	r i m d e ŋ
125	Hayu	the spider	120193	843	361	spider (n)	kaʔmara	k a ʔ m a r a
126	Hayu	the star	121668	1430	5	star (n)	xwaːmen	xʷ aː m e n
127	Hayu	the stick	121493	1295	586	wood (n)	siŋ	s i ŋ
128	Hayu	the stone (a piece of)	121410	857	379	rock, stone (n)	lʊ̃ːphʊ	l ʊ̃ː pʰ ʊ
129	Hayu	the sun	121427	1343	2	sun (n)	loːgaŋ	l oː g a ŋ
130	Hayu	the sun	120935	1343	2	sun (n)	no◦mo	n o + m o
131	Hayu	the tail	121227	1220	267	tail (n)	mun	m u n
132	Hayu	the thigh	121083	800	100	thigh (n)	phekteŋ	pʰ e k t e ŋ
133	Hayu	the thunder	121059	1150	8	lightning, thunder (n)	phaːra	pʰ aː r a
134	Hayu	the tiger	121126	846	304	wild cat, tiger (n)	bilu	b i l u
135	Hayu	the tongue	121384	1205	139	tongue (n)	lĩːga	l ĩː g a
136	Hayu	the tooth (front)	120374	1380	137	tooth (molar, jaw) (n)	khoːbʊm	kʰ oː b ʊ m
137	Hayu	the tooth (front)	120537	1380	137	tooth (incisor) (n)	tseʊ-tseʊ lu	ts e ʊ + ts e ʊ l u
138	Hayu	the tooth (front)	121395	1380	137	tooth (n)	lu	l u
139	Hayu	the tree	121499	906	372	tree (n)	siŋphum	s i ŋ pʰ u m
140	Hayu	the water	120676	948	47	water (n)	ti	t i
141	Hayu	the water	120678	948	47	water (n)	ti	t i
142	Hayu	the wind	121599	960	9	wind (n)	hʊːdzʊŋ	h ʊː d z ʊ ŋ
143	Hayu	the wind	120226	960	9	wind (n)	kumdzʊŋ	k u m d z ʊ ŋ
144	Hayu	the woman	121222	962	174	woman (n)	mɩxtso	m ɿ x ts o
145	Hayu	the year	120783	1226	777	year (in time ordinals) (suffix)	thoŋ	tʰ o ŋ
146	Hayu	thick	120731	1244	980	thick (be v.)	ton	t o n
147	Hayu	thou [second person singular]	120139	1215	931	your , you (pron po)	uŋ	u ŋ
148	Hayu	thou [second person singular]	120431	1215	931	you (pron (2)	gon	g o n
149	Hayu	three	120584	492	799	three (humans) (num (hu)	tshukpu	tsʰ u k p u
150	Hayu	to be alive	120655	1422	1087	live (vi)	dzol	d z o l
151	Hayu	to bite	120496	1403	1753	bite (vt, vr)	tsik	ts i k
152	Hayu	to burn [intransitive]	121277	1428	1269	burn (e.g. house, forest) (vtt)	yɩm	j ɿ m
153	Hayu	to buy	121262	1869	1516	buy (vt, vtt)	yiŋ	j i ŋ
154	Hayu	to chew	120917	321	1424	chew (vt, vr)	nok	n o k
155	Hayu	to come	120858	1446	1491	arrive (vi)	doŋ	d o ŋ
156	Hayu	to come	121063	1446	1491	come (on the same level) (vi)	phi(t)	pʰ i t
157	Hayu	to count	121578	1420	1640	count, think (vtt)	hi	h i
158	Hayu	to die	121238	1494	1651	die (vi)	met	m e t
159	Hayu	to drink	120699	1401	1370	drink (except water) (vr, vt)	tun	t u n
160	Hayu	to eat	120610	1336	1198	eat (vt, vr)	dza	d z a
161	Hayu	to fight	120948	1423	1234	fight (vi, vr)	pat	p a t
162	Hayu	to fly (move through air)	121180	1441	1318	fly (vi, vr)	bon	b o n
163	Hayu	to forget	121201	1523	1704	forget (vtt (?))	maŋ	m a ŋ
164	Hayu	to hear	120741	1408	1682	hear, perceive, liste (vt, vtt)	tha(t)	tʰ a t
165	Hayu	to hide (conceal)	120202	602	1169	hide (vr)	kin	k i n
166	Hayu	to hold	120593	1448	1709	catch, hold (vt, vtt)	tshʊ(t)	tsʰ ʊ t
167	Hayu	to hunt	121408	1435	1230	chase, cause to run (vtt)	lʊn	l ʊ n
168	Hayu	to kill	121286	1417	1602	chop, kill (vtt)	yʊk	j ʊ k
169	Hayu	to kill	121512	1417	1602	kill (vtt)	sɩt	s ɿ t
170	Hayu	to knead	120458	274	1594	knead (vt, vtt)	ca(t)	c a t
171	Hayu	to know (something)	121511	1410	1398	know (vt)	sɩ(t)	s ɿ t
172	Hayu	to laugh	121271	1355	1735	laugh (vr)	yɩt	j ɿ t
173	Hayu	to learn	121385	504	1742	teach, learn (refl.) (vtt, vr)	lit	l i t
174	Hayu	to lick	121025	319	1674	lick (vt)	pop	p o p
175	Hayu	to plant (vegetals, rice)	121406	1486	1774	plant, transplant (vtt)	lʊt	l ʊ t
176	Hayu	to play	120733	1413	1703	hit, strike; play (an instrument) (vt)	top	t o p
177	Hayu	to pull	120331	1455	1568	pull, stretch, lead (vtt, vr)	khin	kʰ i n
178	Hayu	to push	120753	1452	1689	push (vt)	thɩ(t)	tʰ ɿ t
179	Hayu	to push	120913	1452	1689	push (vt, vr)	nok	n o k
180	Hayu	to run	121409	1519	1544	run (vr)	lʊn	l ʊ n
181	Hayu	to scratch	121090	1436	1530	scratch (vt, vr)	phok	pʰ o k
182	Hayu	to see	121296	1409	1471	see (vt)	yeŋ	j e ŋ
183	Hayu	to shoot (an arrow)	120175	1172	1611	shoot, shoot or throw at sth. (vt)	op	o p
184	Hayu	to sleep	120130	1585	1646	sleep (vi, vr)	ɩm	ɿ m
185	Hayu	to sow (broadcast, scatter seeds)	120592	748	1597	sow (vt, vtt)	tshʊk	tsʰ ʊ k
186	Hayu	to spit	120720	1440	1688	swallow, spit (vtt, vr)	tok	t o k
187	Hayu	to stand	121276	1442	1784	stand; build, stand sth. up (vr, vt, vtt)	yɩp	j ɿ p
188	Hayu	to think (reflect)	121578	1415	1726	count, think (vtt)	hi	h i
189	Hayu	to throw	120488	1456	1687	throw sth. at sth. (obj.)	tsat	ts a t
190	Hayu	to vomit	121055	1278	1535	vomit (n)	phaphari	pʰ a pʰ a r i
191	Hayu	to walk	120362	1443	1815	walk, leave, depart (vr)	khok	kʰ o k
192	Hayu	to wipe	121281	1454	1163	wipe (vt, vtt)	yu	j u
193	Hayu	today	120689	1283	738	today (adv)	tɩrɩ	t ɿ r ɿ
194	Hayu	tomorrow	120905	1329	742	tomorrow, the next day (adv)	nukun	n u k u n
195	Hayu	two	120869	1498	798	two (human) (num)	nakpu	n a k p u
196	Hayu	wet	120876	1726	1029	wet, be soaked (esp. by rain) (vtt (im)	nat	n a t
197	Hayu	white	120812	1335	1006	white (adj)	dawaŋ◦mi	d a w a ŋ + m i
198	Hayu	who	121519	1235	953	who? (pron in)	su	s u
199	Hayu	yellow	121610	1424	1008	yellow (adj)	helduŋmi	h e l d u ŋ m i
200	Hayu	yesterday	120686	1174	739	yesterday (adv)	tɩ̃ːdzoŋ	t ɿ̃ː d z o ŋ
