# Wordlist

# META
@modified:2015-01-20 10:39

# DATA
ID	DOCULECT	CONCEPT	IPA	TOKENS	ALIGNMENT	ENTRY_IN_SOURCE	GLOSS_IN_SOURCE	SOURCE	ID_IN_SOURCE	COGID	CHINESE_GLOSS	PST	POS
4019	Mazhelong	tendon; sinew	t͡ɕĩ₅₅	t͡ɕ ĩ ₅₅	t͡ɕ ĩ - ₅₅	tɕĩ55	tendon; sinew	Wang2006a	130	47	?	CVT	?
#
4680	Tuoluo	the 12 animals representing the 12 years	ʐy₄₂	ʐ y ₄₂	ʐ y ₄₂	ʐy42	the 12 animals representing the 12 years	Wang2006a	767	214	?	CVT	?
4681	Gongxing	the 12 animals representing the 12 years	d͡zao₂₁	d͡z ao ₂₁	d͡z ao ₂₁	dzao21	the 12 animals representing the 12 years	Wang2006a	767	214	?	CVT	?
4682	Enqi	the 12 animals representing the 12 years	t͡ɕio₂₁	t͡ɕ io ₂₁	t͡ɕ io ₂₁	tɕio21	the 12 animals representing the 12 years	Wang2006a	767	214	?	CVT	?
4683	Ega	the 12 animals representing the 12 years	t͡ɕiu₄₂	t͡ɕ iu ₄₂	t͡ɕ iu ₄₂	tɕiu42	the 12 animals representing the 12 years	Wang2006a	767	214	?	CVT	?
4684	Jinman	the 12 animals representing the 12 years	t͡ɕio₂₁	t͡ɕ io ₂₁	t͡ɕ io ₂₁	tɕio21	the 12 animals representing the 12 years	Wang2006a	767	214	?	CVT	?
4685	Jinxing	the 12 animals representing the 12 years	t͡sɤ̃₄₂	t͡s ɤ̃ ₄₂	t͡s ɤ̃ ₄₂	tsṽ42	the 12 animals representing the 12 years	Wang2006a	767	214	?	CVT	?
4686	Dashi	the 12 animals representing the 12 years	t͡ʂõ₄₂	t͡ʂ õ ₄₂	t͡ʂ õ ₄₂	tʂõ42	the 12 animals representing the 12 years	Wang2006a	767	214	?	CVT	?
4687	Zhoucheng	the 12 animals representing the 12 years	t͡sɤ₄₂	t͡s ɤ ₄₂	t͡s ɤ ₄₂	tsv42	the 12 animals representing the 12 years	Wang2006a	767	214	?	CVT	?
4688	Mazhelong	the 12 animals representing the 12 years	t͡sʰu₂₁	t͡sʰ u ₂₁	t͡sʰ u ₂₁	tsʰu21	the 12 animals representing the 12 years	Wang2006a	767	214	?	CVT	?
#
3364	Tuoluo	thick	ʁɚ₃₃	ʁ ɚ ₃₃	ʁ ɚ ₃₃	ʁɚ33	thick	Wang2006a	980	257	?	CVT	?
3365	Gongxing	thick	ɢe₂₂	ɢ e ₂₂	ɢ e ₂₂	ɢe22	thick	Wang2006a	980	257	?	CVT	?
3366	Enqi	thick	ɢɯ₂₂	ɢ ɯ ₂₂	ɢ ɯ ₂₂	ɢɯ22	thick	Wang2006a	980	257	?	CVT	?
3367	Jinman	thick	qɯ̃₄₂	q ɯ̃ ₄₂	q ɯ̃ ₄₂	qɯ̃42	thick	Wang2006a	980	257	?	CVT	?
3368	Jinxing	thick	kẽ₃₃	k ẽ ₃₃	k ẽ ₃₃	kẽ33	thick	Wang2006a	980	257	?	CVT	?
3369	Dashi	thick	kẽ₃₃	k ẽ ₃₃	k ẽ ₃₃	kẽ33	thick	Wang2006a	980	257	?	CVT	?
3370	Zhoucheng	thick	kɯ₃₃	k ɯ ₃₃	k ɯ ₃₃	kɯ33	thick	Wang2006a	980	257	?	CVT	?
3371	Mazhelong	thick	kǝɯ₃₃	k ǝɯ ₃₃	k ǝɯ ₃₃	kǝɯ33	thick	Wang2006a	980	257	?	CVT	?
#
4096	Tuoluo	thief	de₂₁bo₄₂	d e ₂₁ b o ₄₂	d e - ₂₁ b o ₄₂	de21(bo42)	thief	Wang2006a	194	69	?	CVTCVT	?
4097	Gongxing	thief	dɛ₄₂	d ɛ ₄₂	d ɛ - ₄₂ - - -	dɛ42	thief	Wang2006a	194	69	?	CVT	?
4098	Enqi	thief	t͡sɿ₂₁	t͡s ɿ ₂₁	t͡s ɿ - ₂₁ - - -	(tsɿ21)	thief	Wang2006a	194	69	?	CVT	?
4099	Ega	thief	ti₄₂	t i ₄₂	t i - ₄₂ - - -	ti42	thief	Wang2006a	194	69	?	CVT	?
4100	Jinman	thief	die₄₂	d ie ₄₂	d ie - ₄₂ - - -	die42	thief	Wang2006a	194	69	?	CVT	?
4101	Jinxing	thief	t͡sɯ₄₂	t͡s ɯ ₄₂	t͡s ɯ - ₄₂ - - -	(tsɯ42)	thief	Wang2006a	194	69	?	CVT	?
4102	Dashi	thief	t͡sẽ₄₂	t͡s ẽ ₄₂	t͡s ẽ - ₄₂ - - -	(tsẽ42)	thief	Wang2006a	194	69	?	CVT	?
4103	Zhoucheng	thief	t͡sɯ₄₂	t͡s ɯ ₄₂	t͡s ɯ - ₄₂ - - -	(tsɯ42)	thief	Wang2006a	194	69	?	CVT	?
4104	Mazhelong	thief	den₂₁	d e n ₂₁	d e n ₂₁ - - -	den21	thief	Wang2006a	194	69	?	CVcT	?
#
3380	Tuoluo	think	mi₃₃	m i ₃₃	m i - ₃₃	mi33	think	Wang2006a	1726	426	?	CVT	verb
3381	Ega	think	mi₂₂	m i ₂₂	m i - ₂₂	mi22(/suɛ42)	think	Wang2006a	1726	426	?	CVT	verb
3382	Jinman	think	mi₂₂	m i ₂₂	m i - ₂₂	mi22	think	Wang2006a	1726	426	?	CVT	verb
3383	Jinxing	think	mi₃₃	m i ₃₃	m i - ₃₃	mi33	think	Wang2006a	1726	426	?	CVT	verb
3384	Dashi	think	mi₃₃	m i ₃₃	m i - ₃₃	mi33	think	Wang2006a	1726	426	?	CVT	verb
3385	Zhoucheng	think	mi₃₃	m i ₃₃	m i - ₃₃	mi33	think	Wang2006a	1726	426	?	CVT	verb
3386	Mazhelong	think	ɕaŋ₂₁	ɕ a ŋ ₂₁	ɕ a ŋ ₂₁	[ɕaŋ21]	think	Wang2006a	1726	426	?	CVcT	verb
#
3395	Tuoluo	thorn;splinter	t͡ɕʰi₁₂₁	t͡ɕʰ i ₁₂₁	t͡ɕʰ i ₁₂₁	tɕʰi121	thorn; splinter	Wang2006a	391	125	?	CVT	?
3396	Ega	thorn;splinter	t͡sʰi₄₂	t͡sʰ i ₄₂	t͡sʰ i ₄₂	tsʰi42	thorn; splinter	Wang2006a	391	125	?	CVT	?
3397	Jinman	thorn;splinter	t͡sʰe₄₂	t͡sʰ e ₄₂	t͡sʰ e ₄₂	tsʰe42	thorn; splinter	Wang2006a	391	125	?	CVT	?
3398	Jinxing	thorn;splinter	t͡ɕʰi₃₁	t͡ɕʰ i ₃₁	t͡ɕʰ i ₃₁	tɕʰi31	thorn; splinter	Wang2006a	391	125	?	CVT	?
3399	Dashi	thorn;splinter	t͡ɕʰi₃₁	t͡ɕʰ i ₃₁	t͡ɕʰ i ₃₁	tɕʰi31	thorn; splinter	Wang2006a	391	125	?	CVT	?
3400	Zhoucheng	thorn;splinter	t͡ɕʰi₃₁	t͡ɕʰ i ₃₁	t͡ɕʰ i ₃₁	tɕʰi31	thorn; splinter	Wang2006a	391	125	?	CVT	?
3401	Mazhelong	thorn;splinter	t͡ɕʰi₂₁	t͡ɕʰ i ₂₁	t͡ɕʰ i ₂₁	tɕʰi21	thorn; splinter	Wang2006a	391	125	?	CVT	?
#
3410	Tuoluo	thou	nɔ₂₁	n ɔ ₂₁	n ɔ - ₂₁	nɔ21	you	Wang2006a	931	246	?	CVT	?
3411	Gongxing	thou	na₄₂	n a ₄₂	n a - ₄₂	na42	you	Wang2006a	931	246	?	CVT	?
3412	Enqi	thou	no₄₃	n o ₄₃	n o - ₄₃	no43	you	Wang2006a	931	246	?	CVT	?
3413	Ega	thou	no₄₂	n o ₄₂	n o - ₄₂	no42	you	Wang2006a	931	246	?	CVT	?
3414	Jinman	thou	no₄₂	n o ₄₂	n o - ₄₂	no42	you	Wang2006a	931	246	?	CVT	?
3415	Jinxing	thou	nou₃₁	n ou ₃₁	n ou - ₃₁	nou31	you	Wang2006a	931	246	?	CVT	?
3416	Dashi	thou	nõ₃₁	n õ ₃₁	n õ - ₃₁	nõ31	you	Wang2006a	931	246	?	CVT	?
3417	Zhoucheng	thou	no₃₁	n o ₃₁	n o - ₃₁	no31	you	Wang2006a	931	246	?	CVT	?
3418	Mazhelong	thou	nen₄₂	n e n ₄₂	n e n ₄₂	nen42	you	Wang2006a	931	246	?	CVcT	?
#
3427	Tuoluo	thousand	t͡ɕʰien₅₅	t͡ɕʰ ie n ₅₅	- - - t͡ɕʰ ie n ₅₅	tɕʰien55	thousand	Wang2006a	826	229	?	CVcT	?
3428	Gongxing	thousand	t͡ɕʰian₅₅	t͡ɕʰ ia n ₅₅	- - - t͡ɕʰ ia n ₅₅	tɕʰian55	thousand	Wang2006a	826	229	?	CVcT	?
3429	Enqi	thousand	t͡sʰi₂₄	t͡sʰ i ₂₄	- - - t͡sʰ i - ₂₄	tsʰi24	thousand	Wang2006a	826	229	?	CVT	?
3430	Ega	thousand	t͡sʰi₅₅	t͡sʰ i ₅₅	- - - t͡sʰ i - ₅₅	tsʰi55	thousand	Wang2006a	826	229	?	CVT	?
3431	Jinman	thousand	t͡ɕʰĩ₅₅	t͡ɕʰ ĩ ₅₅	- - - t͡ɕʰ ĩ - ₅₅	tɕʰĩ55	thousand	Wang2006a	826	229	?	CVT	?
3432	Jinxing	thousand	t͡ɕʰien₅₅	t͡ɕʰ ie n ₅₅	- - - t͡ɕʰ ie n ₅₅	tɕʰien55	thousand	Wang2006a	826	229	?	CVcT	?
3433	Dashi	thousand	t͡ɕʰien₅₅	t͡ɕʰ ie n ₅₅	- - - t͡ɕʰ ie n ₅₅	tɕʰien55	thousand	Wang2006a	826	229	?	CVcT	?
3434	Zhoucheng	thousand	t͡ɕʰi₅₅	t͡ɕʰ i ₅₅	- - - t͡ɕʰ i - ₅₅	tɕʰi55	thousand	Wang2006a	826	229	?	CVT	?
3435	Mazhelong	thousand	t͡ɕʰĩ₅₅	t͡ɕʰ ĩ ₅₅	- - - t͡ɕʰ ĩ - ₅₅	tɕʰĩ55	thousand	Wang2006a	826	229	?	CVT	?
#
4418	Tuoluo	thread	xɯ₂₂	x ɯ ₂₂	x ɯ ₂₂ - - - -	xɯ22	thread	Wang2006a	461	157	?	CVT	?
4419	Gongxing	thread	xɯ₃₃	x ɯ ₃₃	x ɯ ₃₃ - - - -	xɯ33	thread	Wang2006a	461	157	?	CVT	?
4420	Enqi	thread	xɯ₂₂	x ɯ ₂₂	x ɯ ₂₂ - - - -	xɯ22	thread	Wang2006a	461	157	?	CVT	?
4421	Ega	thread	xɯ₂₂	x ɯ ₂₂	x ɯ ₂₂ - - - -	xɯ22	thread	Wang2006a	461	157	?	CVT	?
4422	Jinman	thread	xɯ₂₂	x ɯ ₂₂	x ɯ ₂₂ - - - -	xɯ22	thread	Wang2006a	461	157	?	CVT	?
4423	Jinxing	thread	sou₄₄jen₄₂	s ou ₄₄ j e n ₄₂	s ou ₄₄ j e n ₄₂	(sou44jen42)	thread	Wang2006a	461	157	?	CVTCVcT	?
4424	Dashi	thread	xou₃₅	x ou ₃₅	x ou ₃₅ - - - -	(xou35)	thread	Wang2006a	461	157	?	CVT	?
4425	Zhoucheng	thread	xɯ₃₃	x ɯ ₃₃	x ɯ ₃₃ - - - -	xɯ33	thread	Wang2006a	461	157	?	CVT	?
4426	Mazhelong	thread	xɯ₃₃	x ɯ ₃₃	x ɯ ₃₃ - - - -	xɯ33	thread	Wang2006a	461	157	?	CVT	?
#
3444	Tuoluo	three	saŋ₅₅	s a ŋ ₅₅	s a ŋ ₅₅	saŋ55	three	Wang2006a	799	219	?	CVcT	?
3445	Gongxing	three	saŋ₂₄	s a ŋ ₂₄	s a ŋ ₂₄	saŋ24	three	Wang2006a	799	219	?	CVcT	?
3446	Enqi	three	sa₂₄	s a ₂₄	s a - ₂₄	sa24	three	Wang2006a	799	219	?	CVT	?
3447	Ega	three	so₅₅	s o ₅₅	s o - ₅₅	so55	three	Wang2006a	799	219	?	CVT	?
3448	Jinman	three	sã₅₅	s ã ₅₅	s ã - ₅₅	sã55	three	Wang2006a	799	219	?	CVT	?
3449	Jinxing	three	sɑ̃₅₅	s ɑ̃ ₅₅	s ɑ̃ - ₅₅	sɑ̃55	three	Wang2006a	799	219	?	CVT	?
3450	Dashi	three	sʰã₅₅	sʰ ã ₅₅	sʰ ã - ₅₅	sʰã55	three	Wang2006a	799	219	?	CVT	?
3451	Zhoucheng	three	sa₅₅	s a ₅₅	s a - ₅₅	sa55	three	Wang2006a	799	219	?	CVT	?
3452	Mazhelong	three	saŋ₅₅	s a ŋ ₅₅	s a ŋ ₅₅	saŋ55	three	Wang2006a	799	219	?	CVcT	?
#
3461	Tuoluo	thunder	xen₅₅ma₃₅	x e n ₅₅ m a ₃₅	x e n ₅₅ m a - ₃₅	xen55ma35	thunder	Wang2006a	8	5	?	CVcTCVT	?
3462	Gongxing	thunder	hen₅₅mæ₁₂	h e n ₅₅ m æ ₁₂	h e n ₅₅ m æ - ₁₂	hen55mæ12	thunder	Wang2006a	8	5	?	CVcTCVT	?
3463	Enqi	thunder	xɛ₂₄mæ₂₁	x ɛ ₂₄ m æ ₂₁	x ɛ - ₂₄ m æ - ₂₁	xE24mæ21	thunder	Wang2006a	8	5	?	CVTCVT	?
3464	Ega	thunder	xẽ₅₅ma₂₁	x ẽ ₅₅ m a ₂₁	x ẽ - ₅₅ m a - ₂₁	xẽ55ma21	thunder	Wang2006a	8	5	?	CVTCVT	?
3465	Jinman	thunder	xẽ₅₅ma₂₁	x ẽ ₅₅ m a ₂₁	x ẽ - ₅₅ m a - ₂₁	xẽ55ma21	thunder	Wang2006a	8	5	?	CVTCVT	?
3466	Jinxing	thunder	xen₅₅man₂₁	x e n ₅₅ m a n ₂₁	x e n ₅₅ m a n ₂₁	xen55man21	thunder	Wang2006a	8	5	?	CVcTCVcT	?
3467	Dashi	thunder	xen₅₅mɚ₂₁	x e n ₅₅ m ɚ ₂₁	x e n ₅₅ m ɚ - ₂₁	xen55mɚ21	thunder	Wang2006a	8	5	?	CVcTCVT	?
3468	Zhoucheng	thunder	xe₅₅mɛ₂₁	x e ₅₅ m ɛ ₂₁	x e - ₅₅ m ɛ - ₂₁	xe55mɛ21	thunder	Wang2006a	8	5	?	CVTCVT	?
3469	Mazhelong	thunder	xen₅₅mɚ₂₁	x e n ₅₅ m ɚ ₂₁	x e n ₅₅ m ɚ - ₂₁	xen55mɚ21	thunder	Wang2006a	8	5	?	CVcTCVT	?
#
5521	Tuoluo	tie (a cow) to	vɚ₄₂	v ɚ ₄₂	v ɚ - ₄₂	vɚ42	tie (a cow) to	Wang2006a	1645	410	?	CVT	?
5522	Gongxing	tie (a cow) to	bɤw₂₁	b ɤ w ₂₁	b ɤ w ₂₁	bvw21	tie (a cow) to	Wang2006a	1645	410	?	CVcT	?
5523	Enqi	tie (a cow) to	fo₂₁	f o ₂₁	f o - ₂₁	fo21	tie (a cow) to	Wang2006a	1645	410	?	CVT	?
5524	Ega	tie (a cow) to	u₂₁	u ₂₁	- u - ₂₁	u21	tie (a cow) to	Wang2006a	1645	410	?	VT	?
5525	Jinman	tie (a cow) to	u₂₁	u ₂₁	- u - ₂₁	u21	tie (a cow) to	Wang2006a	1645	410	?	VT	?
5526	Zhoucheng	tie (a cow) to	pɛ₂₁	p ɛ ₂₁	p ɛ - ₂₁	pɛ21	tie (a cow) to	Wang2006a	1645	410	?	CVT	?
5527	Mazhelong	tie (a cow) to	pʰɯ₄₂	pʰ ɯ ₄₂	pʰ ɯ - ₄₂	pʰɯ42	tie (a cow) to	Wang2006a	1645	410	?	CVT	?
#
3478	Tuoluo	tiger	lɔ₃₅	l ɔ ₃₅	l ɔ ₃₅	lɔ35	tiger	Wang2006a	304	94	?	CVT	?
3479	Gongxing	tiger	lao₁₂	l ao ₁₂	l ao ₁₂	lao12	tiger	Wang2006a	304	94	?	CVT	?
3480	Enqi	tiger	lo₂₁	l o ₂₁	l o ₂₁	lo21	tiger	Wang2006a	304	94	?	CVT	?
3481	Ega	tiger	lo₂₁	l o ₂₁	l o ₂₁	lo21	tiger	Wang2006a	304	94	?	CVT	?
3482	Jinman	tiger	lo₂₁	l o ₂₁	l o ₂₁	lo21	tiger	Wang2006a	304	94	?	CVT	?
3483	Jinxing	tiger	lou₂₁	l ou ₂₁	l ou ₂₁	lou21	tiger	Wang2006a	304	94	?	CVT	?
3484	Dashi	tiger	lou₂₁	l ou ₂₁	l ou ₂₁	lou21	tiger	Wang2006a	304	94	?	CVT	?
3485	Zhoucheng	tiger	lo₂₁	l o ₂₁	l o ₂₁	lo21	tiger	Wang2006a	304	94	?	CVT	?
3486	Mazhelong	tiger	lo₂₁	l o ₂₁	l o ₂₁	lo21	tiger	Wang2006a	304	94	?	CVT	?
#
4452	Tuoluo	tile	ua₂₁	ua ₂₁	- ua - ₂₁	ua21	tile	Wang2006a	509	165	?	VT	?
4453	Gongxing	tile	uɛ₄₂	uɛ ₄₂	- uɛ - ₄₂	uɛ42	tile	Wang2006a	509	165	?	VT	?
4454	Enqi	tile	uæ₄₃	uæ ₄₃	- uæ - ₄₃	uæ43	tile	Wang2006a	509	165	?	VT	?
4455	Ega	tile	ŋua₄₂	ŋ ua ₄₂	ŋ ua - ₄₂	ŋua42	tile	Wang2006a	509	165	?	CVT	?
4456	Jinxing	tile	uan₄₂	ua n ₄₂	- ua n ₄₂	uan42	tile	Wang2006a	509	165	?	VcT	?
4457	Dashi	tile	uɚ₄₂	uɚ ₄₂	- uɚ - ₄₂	uɚ42	tile	Wang2006a	509	165	?	VT	?
4458	Zhoucheng	tile	uɛ₄₂	uɛ ₄₂	- uɛ - ₄₂	uɛ42	tile	Wang2006a	509	165	?	VT	?
4459	Mazhelong	tile	vɚ₃₁	v ɚ ₃₁	v ɚ - ₃₁	vɚ31	tile	Wang2006a	509	165	?	CVT	?
#
5112	Tuoluo	to bet	tɤ₃₃	t ɤ ₃₃	t ɤ ₃₃ - - -	tv33	to bet	Wang2006a	1240	329	?	CVT	?
5113	Gongxing	to bet	ta₅₅tu₂₂	t a ₅₅ t u ₂₂	t a ₅₅ t u ₂₂	(ta55)tu22	to bet	Wang2006a	1240	329	?	CVTCVT	?
5114	Enqi	to bet	sa₅₅bo₂₄	s a ₅₅ b o ₂₄	s a ₅₅ b o ₂₄	(sa55bo24)	to bet	Wang2006a	1240	329	?	CVTCVT	?
5115	Ega	to bet	so₅₅pu₅₅	s o ₅₅ p u ₅₅	s o ₅₅ p u ₅₅	(so55pu55)	to bet	Wang2006a	1240	329	?	CVTCVT	?
5116	Jinman	to bet	so₅₅pu₅₅	s o ₅₅ p u ₅₅	s o ₅₅ p u ₅₅	(so55pu55)	to bet	Wang2006a	1240	329	?	CVTCVT	?
5117	Jinxing	to bet	t͡sʰi₅₅pɔ₅₅	t͡sʰ i ₅₅ p ɔ ₅₅	t͡sʰ i ₅₅ p ɔ ₅₅	(tsʰi55pɔ55)	to bet	Wang2006a	1240	329	?	CVTCVT	?
5118	Dashi	to bet	tu₃₃	t u ₃₃	t u ₃₃ - - -	tu33	to bet	Wang2006a	1240	329	?	CVT	?
5119	Mazhelong	to bet	tɚ₅₅tɤ₂₁	t ɚ ₅₅ t ɤ ₂₁	t ɚ ₅₅ t ɤ ₂₁	[tɚ55tv21]	to bet	Wang2006a	1240	329	?	CVTCVT	?
#
5137	Tuoluo	to block (the wind)	bi₃₃	b i ₃₃	b i ₃₃ - - -	bi33	to block (the wind)	Wang2006a	1256	333	?	CVT	?
5138	Gongxing	to block (the wind)	bi₂₂	b i ₂₂	b i ₂₂ - - -	bi22	to block (the wind)	Wang2006a	1256	333	?	CVT	?
5139	Enqi	to block (the wind)	ta₂₂t͡suɛ₂₄	t a ₂₂ t͡s uɛ ₂₄	t a ₂₂ t͡s uɛ ₂₄	(ta22tsuE24)	to block (the wind)	Wang2006a	1256	333	?	CVTCVT	?
5140	Ega	to block (the wind)	d͡ʑyi₂₂	d͡ʑ yi ₂₂	d͡ʑ yi ₂₂ - - -	dʑyi22	to block (the wind)	Wang2006a	1256	333	?	CVT	?
5141	Jinman	to block (the wind)	d͡ʑyẽ₂₂	d͡ʑ yẽ ₂₂	d͡ʑ yẽ ₂₂ - - -	dʑyẽ22	to block (the wind)	Wang2006a	1256	333	?	CVT	?
5142	Jinxing	to block (the wind)	tɑ̃₃₁	t ɑ̃ ₃₁	t ɑ̃ ₃₁ - - -	(tɑ̃31)	to block (the wind)	Wang2006a	1256	333	?	CVT	?
5143	Dashi	to block (the wind)	tã₄₂	t ã ₄₂	t ã ₄₂ - - -	(tã42)	to block (the wind)	Wang2006a	1256	333	?	CVT	?
5144	Zhoucheng	to block (the wind)	la₅₅	l a ₅₅	l a ₅₅ - - -	(la55)	to block (the wind)	Wang2006a	1256	333	?	CVT	?
5145	Mazhelong	to block (the wind)	pɛ₂₂	p ɛ ₂₂	p ɛ ₂₂ - - -	pɛ22	to block (the wind)	Wang2006a	1256	333	?	CVT	?
#
5296	Tuoluo	to borrow (money)	tʰɯ₄₂	tʰ ɯ ₄₂	tʰ ɯ ₄₂	tʰɯ42	to borrow (money)	Wang2006a	1442	364	?	CVT	?
5297	Gongxing	to borrow (money)	tʰæ₂₄	tʰ æ ₂₄	tʰ æ ₂₄	tʰæ24	to borrow (money)	Wang2006a	1442	364	?	CVT	?
5298	Enqi	to borrow (money)	tʰɯ₅₅	tʰ ɯ ₅₅	tʰ ɯ ₅₅	tʰɯ55	to borrow (money)	Wang2006a	1442	364	?	CVT	?
5299	Ega	to borrow (money)	t͡ɕia₄₄	t͡ɕ ia ₄₄	t͡ɕ ia ₄₄	[tɕia44]	to borrow (money)	Wang2006a	1442	364	?	CVT	?
5300	Jinman	to borrow (money)	tʰɯ̃₅₅	tʰ ɯ̃ ₅₅	tʰ ɯ̃ ₅₅	tʰɯ̃55	to borrow (money)	Wang2006a	1442	364	?	CVT	?
5301	Jinxing	to borrow (money)	t͡ɕia₄₄	t͡ɕ ia ₄₄	t͡ɕ ia ₄₄	[tɕia44]	to borrow (money)	Wang2006a	1442	364	?	CVT	?
5302	Dashi	to borrow (money)	t͡ɕiɚ₄₄	t͡ɕ iɚ ₄₄	t͡ɕ iɚ ₄₄	[tɕiɚ44]	to borrow (money)	Wang2006a	1442	364	?	CVT	?
5303	Zhoucheng	to borrow (money)	t͡ɕiɛ₅₅	t͡ɕ iɛ ₅₅	t͡ɕ iɛ ₅₅	[tɕiɛ55]	to borrow (money)	Wang2006a	1442	364	?	CVT	?
5304	Mazhelong	to borrow (money)	tʰɯ₄₄	tʰ ɯ ₄₄	tʰ ɯ ₄₄	tʰɯ44	to borrow (money)	Wang2006a	1442	364	?	CVT	?
#
5305	Tuoluo	to borrow (tools)	tʰɯ₄₂	tʰ ɯ ₄₂	tʰ ɯ ₄₂	(tʰɯ42)	to borrow (tools)	Wang2006a	1443	365	?	CVT	?
5306	Gongxing	to borrow (tools)	t͡sæ₂₄	t͡s æ ₂₄	t͡s æ ₂₄	tsæ24	to borrow (tools)	Wang2006a	1443	365	?	CVT	?
5307	Enqi	to borrow (tools)	t͡ɕæ₅₅	t͡ɕ æ ₅₅	t͡ɕ æ ₅₅	tɕæ55	to borrow (tools)	Wang2006a	1443	365	?	CVT	?
5308	Ega	to borrow (tools)	t͡ɕia₄₄	t͡ɕ ia ₄₄	t͡ɕ ia ₄₄	tɕia44	to borrow (tools)	Wang2006a	1443	365	?	CVT	?
5309	Jinman	to borrow (tools)	t͡ɕia₄₄	t͡ɕ ia ₄₄	t͡ɕ ia ₄₄	tɕia44	to borrow (tools)	Wang2006a	1443	365	?	CVT	?
5310	Jinxing	to borrow (tools)	t͡ɕia₄₄	t͡ɕ ia ₄₄	t͡ɕ ia ₄₄	tɕia44	to borrow (tools)	Wang2006a	1443	365	?	CVT	?
5311	Dashi	to borrow (tools)	t͡ɕiɚ₄₄	t͡ɕ iɚ ₄₄	t͡ɕ iɚ ₄₄	tɕiɚ44	to borrow (tools)	Wang2006a	1443	365	?	CVT	?
5312	Zhoucheng	to borrow (tools)	t͡ɕiɛ₅₅	t͡ɕ iɛ ₅₅	t͡ɕ iɛ ₅₅	tɕiɛ55	to borrow (tools)	Wang2006a	1443	365	?	CVT	?
5313	Mazhelong	to borrow (tools)	t͡ɕɚ₄₄	t͡ɕ ɚ ₄₄	t͡ɕ ɚ ₄₄	tɕɚ44	to borrow (tools)	Wang2006a	1443	365	?	CVT	?
#
5172	Tuoluo	to burn	jen₃₃	j e n ₃₃	- - - j e n ₃₃	jen33	to burn	Wang2006a	1269	337	?	CVcT	?
5173	Gongxing	to burn	ɕy₅₅	ɕ y ₅₅	- - - ɕ y - ₅₅	ɕy55	to burn	Wang2006a	1269	337	?	CVT	?
5174	Enqi	to burn	xu₂₄	x u ₂₄	- - - x u - ₂₄	(xu24)	to burn	Wang2006a	1269	337	?	CVT	?
5175	Ega	to burn	fi₂₂pɛ₂₂	f i ₂₂ p ɛ ₂₂	f i ₂₂ p ɛ - ₂₂	(fi22pɛ22)	to burn	Wang2006a	1269	337	?	CVTCVT	?
5176	Jinman	to burn	fɤ₅₅ji₅₅	f ɤ ₅₅ j i ₅₅	f ɤ ₅₅ j i - ₅₅	(fv55ji55)	to burn	Wang2006a	1269	337	?	CVTCVT	?
5177	Jinxing	to burn	jĩ₃₃	j ĩ ₃₃	- - - j ĩ - ₃₃	jĩ33	to burn	Wang2006a	1269	337	?	CVT	?
5178	Dashi	to burn	ʂu₅₅	ʂ u ₅₅	- - - ʂ u - ₅₅	ʂu55	to burn	Wang2006a	1269	337	?	CVT	?
5179	Zhoucheng	to burn	su₅₅	s u ₅₅	- - - s u - ₅₅	su55	to burn	Wang2006a	1269	337	?	CVT	?
5180	Mazhelong	to burn	sɤ₅₅	s ɤ ₅₅	- - - s ɤ - ₅₅	sv55	to burn	Wang2006a	1269	337	?	CVT	?
#
5241	Tuoluo	to change	mɯ₃₃	m ɯ ₃₃	- - - - m ɯ ₃₃	mɯ33	to change	Wang2006a	1383	352	?	CVT	?
5242	Gongxing	to change	sa₅₅mu₂₂	s a ₅₅ m u ₂₂	s a - ₅₅ m u ₂₂	sa55mu22	to change	Wang2006a	1383	352	?	CVTCVT	?
5243	Enqi	to change	mɯ₂₂	m ɯ ₂₂	- - - - m ɯ ₂₂	mɯ22	to change	Wang2006a	1383	352	?	CVT	?
5244	Ega	to change	mɯ₂₂	m ɯ ₂₂	- - - - m ɯ ₂₂	mɯ22	to change	Wang2006a	1383	352	?	CVT	?
5245	Jinman	to change	mɯ₂₂	m ɯ ₂₂	- - - - m ɯ ₂₂	mɯ22	to change	Wang2006a	1383	352	?	CVT	?
5246	Jinxing	to change	xuan₄₄	x ua n ₄₄	x ua n ₄₄ - - -	xuan44	to change	Wang2006a	1383	352	?	CVcT	?
5247	Zhoucheng	to change	mɯ₃₃	m ɯ ₃₃	- - - - m ɯ ₃₃	mɯ33	to change	Wang2006a	1383	352	?	CVT	?
5248	Mazhelong	to change	mǝɯ₃₃	m ǝɯ ₃₃	- - - - m ǝɯ ₃₃	mǝɯ33	to change	Wang2006a	1383	352	?	CVT	?
#
5489	Tuoluo	to comb	ʂɤ₂₁	ʂ ɤ ₂₁	ʂ ɤ ₂₁	ʂv21	to comb	Wang2006a	1634	406	?	CVT	?
5490	Ega	to comb	ɕiu₄₂	ɕ iu ₄₂	ɕ iu ₄₂	ɕiu42	to comb	Wang2006a	1634	406	?	CVT	?
5491	Jinman	to comb	ɕiu₄₂	ɕ iu ₄₂	ɕ iu ₄₂	ɕiu42	to comb	Wang2006a	1634	406	?	CVT	?
5492	Jinxing	to comb	sɤ̃₃₁	s ɤ̃ ₃₁	s ɤ̃ ₃₁	sṽ31	to comb	Wang2006a	1634	406	?	CVT	?
