ID	DOCULECT	CONCEPT	RGEN	CONCEPTICON_ID	TBL_ID	GLOSS_IN_SOURCE	IPA	TOKENS
299	Kanauri	the stone (a piece of)	338205	857	379	stone (black, in athal) (n)	nakapaṇi	n a k a p a ṇ i
300	Kanauri	the stone (a piece of)	338383	857	379	stone (small, flat)	pants	p a n ts
301	Kanauri	the stone (a piece of)	337826	857	379	stone (n)	kŏlăn	k ŏ l ă n
302	Kanauri	the stone (a piece of)	338568	857	379	rock / stone (n)	ragʻ	r a gʻ
303	Kanauri	the stone (a piece of)	339223	857	379	roof of wood, stone, or slate (n)	tshabröṅ	tsh a b r ö ṅ
304	Kanauri	the stone (a piece of)	339224	857	379	roof of wood, stone, or slate (n)	tshapröṅ	tsh a p r ö ṅ
305	Kanauri	the sun	339410	1343	2	sun (n)	yunĕgʻ	y u n ĕ gʻ
306	Kanauri	the tail	338369	1220	267	fan / feather / tail (bird's) (n)	pa◦khöṅ	p a ◦ kh ö ṅ
307	Kanauri	the tail	338521	1220	267	tail (n)	pöntsĕnniṅ	p ö n ts ĕ nn i ṅ
308	Kanauri	the thigh	338021	800	100	thigh (n)	lumm	l u mm
309	Kanauri	the thunder	337473	1150	8	thunder (n)	gŭrgŭr	g ŭ r g ŭ r
310	Kanauri	the thunder	337474	1150	8	thunder (vi)	gurmigʻ	g u r m i gʻ
311	Kanauri	the tongue	337973	1205	139	tongue (n)	lē	l ē
312	Kanauri	the tooth (front)	337375	1380	137	tooth / tusk (n)	garʻ	g a rʻ
313	Kanauri	the tree	338375	906	372	tree (apple)	palĕ bōṭhöṅ	palĕ bōṭhöṅ
314	Kanauri	the tree	338667	906	372	tree (name of, a with edible berries) (n)	röl(h)	r ö l
315	Kanauri	the tree	336955	906	372	tree (n)	bōṭhöṅ	b ō ṭh ö ṅ
316	Kanauri	the water	339118	948	47	water / rain / juice / sap (n)	tī	t ī
317	Kanauri	the water	339225	948	47	water (violently flowing) (n)	tshāl	tsh ā l
318	Kanauri	the water	339123	948	47	water (very gently flowing)	röṅ tī	röṅ tī
319	Kanauri	the wind	339059	960	9	wind or twist rope (v)	thakpā bös̱ẖmigʻ	thakpā bös̱ẖmigʻ
320	Kanauri	the wind	337948	960	9	wind / air (n)	lān	l ā n
321	Kanauri	the woman	337516	962	174	woman (eloping) (n)	harulē	h a r u l ē
322	Kanauri	the woman	337072	962	174	woman (n)	chĕts	ch ĕ ts
323	Kanauri	the woman	338109	962	174	woman (sfx)	mĕts	m ĕ ts
324	Kanauri	the woman	338156	962	174	woman (n)	mönriṅz	m ö n r i ṅ z
325	Kanauri	the woman	338359	962	174	woman (sfx)	-mĕts	m ĕ ts
326	Kanauri	the woman	339242	962	174	woman (n)	tshĕsmĩ̄	tsh ĕs m ĩ̄
327	Kanauri	the year	336952	1226	777	year (n)	bŏs̱ẖöṅ	b ŏs̱ ẖ ö ṅ
328	Kanauri	thick	336752	1244	980	thick (adj)	baklös	b a k l ös
329	Kanauri	thick	338166	1244	980	fat / thick (adj)	moṭös	m o ṭ ös
330	Kanauri	thou [second person singular]	337632	1215	931	thou (prn)	ka	k a
331	Kanauri	thou [second person singular]	337802	1215	931	thou (respectful) (prn)	kī	k ī
332	Kanauri	three	338844	492	799	three (adj)	s̱ẖŭm	s̱ ẖ ŭ m
333	Kanauri	to be alive	338820	1422	1087	alive (adj)	s̱ẖöṅ	s̱ ẖ ö ṅ
334	Kanauri	to be alive	338819	1422	1087	live (vi)	s̱ẖöṅmigʻ	s̱ ẖ ö ṅ m i gʻ
335	Kanauri	to bite	337117	1403	1753	bite / sting (vt)	ciṅmigʻ	c i ṅ m i gʻ
336	Kanauri	to blow (of wind)	336927	175	1738	come; blow (of wind) (vi)	bönnigʻ	b ö nn i gʻ
337	Kanauri	to blow (of wind)	338470	175	1738	blow (with mouth) (vi)	phŭkrĕāmigʻ	ph ŭ k r ĕ ā m i gʻ
338	Kanauri	to burn [intransitive]	336925	1428	1269	burn (vi)	boṅmigʻ	b o ṅ m i gʻ
339	Kanauri	to burn [intransitive]	338516	1428	1269	burn / sting (of nettle) (vt)	poṅmigʻ	p o ṅ m i gʻ
340	Kanauri	to burn [intransitive]	336801	1428	1269	burn (wood) (vi)	barmigʻ	b a r m i gʻ
341	Kanauri	to burn [intransitive]	338400	1428	1269	burn (wood) (vt)	parmigʻ	p a r m i gʻ
342	Kanauri	to burn [intransitive]	337127	1428	1269	burn / light (vt)	connigʻ (-do)	c o nn i gʻ
343	Kanauri	to chew	338318	321	1424	chew (vt)	nyok◦lĕāmigʻ	n y o k ◦ l ĕ ā m i gʻ
344	Kanauri	to chew	338319	321	1424	chew (vt)	nyok◦lĕnnigʻ	n y o k ◦ l ĕ nn i gʻ
345	Kanauri	to come	336927	1446	1491	come; blow (of wind) (vi)	bönnigʻ	b ö nn i gʻ
346	Kanauri	to come	338518	1446	1491	arrive (vi)	pönnigʻ	p ö nn i gʻ
347	Kanauri	to come	338539	1446	1491	arrive (vi)	pōtshĕnnigʻ	p ō tsh ĕ nn i gʻ
348	Kanauri	to count	338230	1420	1640	count (vt)	narmigʻ	n a r m i gʻ
349	Kanauri	to cry (weep)	337866	1839	1485	weep / cry / mourn / mew (vi)	kram◦migʻ (-bo)	k r a m ◦ m i gʻ
350	Kanauri	to cry (weep)	337868	1839	1485	weep / cry / mourn / mew (vi)	krap◦shigʻ	k r a p ◦ sh i gʻ
351	Kanauri	to cry (weep)	338784	1839	1485	weep (v)	kram◦migʻ	k r a m ◦ m i gʻ
352	Kanauri	to cry (weep)	337867	1839	1485	weep together / mourn (vi)	krap◦s̱ẖimigʻ	k r a p ◦ s̱ ẖ i m i gʻ
353	Kanauri	to cry (weep)	338892	1839	1485	weep together / mourn (vi)	s◦krap◦s̱ẖimigʻ	s ◦ k r a p ◦ s̱ ẖ i m i gʻ
354	Kanauri	to die	338789	1494	1651	die (vi)	s̱ẖīmigʻ	s̱ ẖ ī m i gʻ
355	Kanauri	to die	338726	1494	1651	kill / murder (vt)	sannigʻ	s a nn i gʻ
356	Kanauri	to die	338405	1494	1651	die (bone) (n)	pas̱ẖiṅ	p a s̱ ẖ i ṅ
357	Kanauri	to die	337447	1494	1651	death (n)	grē	g r ē
358	Kanauri	to die	338165	1494	1651	death (n)	mōt	m ō t
359	Kanauri	to die	337082	1494	1651	die (brass) (n)	choloʻ	ch o l oʻ
360	Kanauri	to dig	337399	1418	1698	dig (for sawing) (v)	gɔ̆lmigʻ	g ɔ̆ l m i gʻ
361	Kanauri	to dig	337654	1418	1698	pierce / dig (vt)	kammigʻ (-bo)	k a mm i gʻ
362	Kanauri	to dig	337854	1418	1698	dig (vt)	kōĕāmigʻ	k ō ĕ ā m i gʻ
363	Kanauri	to dig	338445	1418	1698	burst / tear; dig (with word for hole) (vt)	pharmigʻ	ph a r m i gʻ
364	Kanauri	to drink	339331	1401	1370	drink / smoke (vt)	tuṅ◦migʻ	t u ṅ ◦ m i gʻ
365	Kanauri	to drink	337918	1401	1370	drink or smoke intoxicants (vt)	kyŏs◦migʻ	k y ŏs ◦ m i gʻ
366	Kanauri	to eat	339429	1336	1198	eat (vt)	zāmigʻ	z ā m i gʻ
367	Kanauri	to fight	337189	1423	1234	fight, cause to / quarrel, cause to (vt)	dās̱ẖim s̱ẖĕnnigʻ	dās̱ẖim s̱ẖĕnnigʻ
368	Kanauri	to fight	337188	1423	1234	fight / quarrel (vi)	dās̱ẖimigʻ	d ās̱ ẖ i m i gʻ
369	Kanauri	to fight	337190	1423	1234	fight / quarrel (n)	dās̱ẖo	d ās̱ ẖ o
370	Kanauri	to float	339120	1574	1553	float (v)	tīŭ dĕn tōs̱ẖimigʻ	tīŭ dĕn tōs̱ẖimigʻ
371	Kanauri	to float	339121	1574	1553	float (v)	tīŭ dĕn bīmigʻ	tīŭ dĕn bīmigʻ
372	Kanauri	to flow	339203	2003	1502	flow (vi)	tsălĕnmigʻ	ts ă l ĕ n m i gʻ
373	Kanauri	to flow	336873	2003	1502	go / flow / climb (tree) (v)	bīmigʻ	b ī m i gʻ
374	Kanauri	to fly (move through air)	339380	1441	1318	fly (vi)	yam◦migʻ	y a m ◦ m i gʻ
375	Kanauri	to forget	336950	1523	1704	forget (v)	bŏs̱ẖimigʻ	b ŏs̱ ẖ i m i gʻ
376	Kanauri	to give	337704	1447	1345	give (vt)	kemigʻ	k e m i gʻ
377	Kanauri	to give	338590	1447	1345	give (especially to third person) (vt)	ranmigʻ	r a n m i gʻ
378	Kanauri	to hear	339076	1408	1682	hear / listen (v)	thasmigʻ	th a s m i gʻ
379	Kanauri	to hear	338659	1408	1682	hear (vt)	rōcimigʻ	r ō c i m i gʻ
380	Kanauri	to hide (conceal)	338048	602	1169	conceal (vt)	maṅmigʻ (-ṅo)	m a ṅ m i gʻ
381	Kanauri	to hide (conceal)	338520	602	1169	hide (n)	ponöṅ	p o n ö ṅ
382	Kanauri	to hunt	337351	1435	1230	hunt (v)	ēriṅo bīmigʻ	ēriṅo bīmigʻ
383	Kanauri	to hunt	337352	1435	1230	hunt (v)	ēriṅ lanmigʻ	ēriṅ lanmigʻ
384	Kanauri	to hunt	337350	1435	1230	hunting	ēriṅ	ē r i ṅ
385	Kanauri	to kill	338726	1417	1602	kill / murder (vt)	sannigʻ	s a nn i gʻ
386	Kanauri	to knead	338951	274	1594	knead (vt)	stēmigʻ	s t ē m i gʻ
387	Kanauri	to know (something)	338237	1410	1398	know (vt)	nēmigʻ	n ē m i gʻ
388	Kanauri	to laugh	337559	1355	1735	laugh (vi)	honnigʻ	h o nn i gʻ
389	Kanauri	to laugh	339364	1355	1735	laugh (vi)	wannigʻ	w a nn i gʻ
390	Kanauri	to lick	337979	319	1674	lick (vt)	lĕm◦migʻ (-mo)	l ĕ m ◦ m i gʻ
391	Kanauri	to lie down	337240	215	1661	enter / lie down (v)	dis̱ẖimigʻ	d i s̱ ẖ i m i gʻ
392	Kanauri	to lie down	336674	215	1661	lie (n)	alkōlöṅ	a l k ō l ö ṅ
393	Kanauri	to plant (vegetals, rice)	336914	1486	1774	grow (v)	bŏlmigʻ	b ŏ l m i gʻ
394	Kanauri	to play	339398	1413	1703	play (vi)	yōcimigʻ	y ō c i m i gʻ
395	Kanauri	to pull	337165	1455	1568	draw / pull (vt)	ḍammigʻ (-bo)	ḍ a mm i gʻ
396	Kanauri	to push	338965	1452	1689	push (vt)	stŭṅmigʻ	s t ŭ ṅ m i gʻ
397	Kanauri	to run	337146	1519	1544	run (vi)	daĭnmigʻ	d a ĭ n m i gʻ
398	Kanauri	to run	337282	1519	1544	run (vi)	dōrĕnmigʻ	d ō r ĕ n m i gʻ
399	Kanauri	to scratch	337550	1436	1530	scratch / scratch oneself (vt)	hŏlmigʻ	h ŏ l m i gʻ
400	Kanauri	to scratch	337551	1436	1530	scratch oneself (vi)	hŏlshimigʻ	h ŏ lsh i m i gʻ
401	Kanauri	to scratch	338811	1436	1530	scratch (vt)	s̱ẖŏlmigʻ	s̱ ẖ ŏ l m i gʻ
402	Kanauri	to see	337796	1409	1471	look / see / look at (vt)	khyā◦migʻ	kh y ā ◦ m i gʻ
403	Kanauri	to see	337735	1409	1471	look / see (vt)	khī◦migʻ	kh ī ◦ m i gʻ
404	Kanauri	to sing	337390	1261	1184	sing	githöṅ lonmigʻ	githöṅ lonmigʻ
405	Kanauri	to sleep	339390	1585	1646	sleep (vi)	yaṅ◦migʻ	y a ṅ ◦ m i gʻ
406	Kanauri	to smell (perceive odor) [transitive]	337368	1586	1707	smell (generally sweet) (n)	ga◦ṇöm	g a ◦ ṇ ö m
407	Kanauri	to smell (perceive odor) [transitive]	337369	1586	1707	smell (bad)	mār gaṇöm	mār gaṇöm
408	Kanauri	to sow (broadcast, scatter seeds)	336879	748	1597	seed (n)	bīöṅ	b ī ö ṅ
409	Kanauri	to spit	339117	1440	1688	spit (v)	thu◦pöṅ phīkĕāmigʻ	thu◦pöṅ phīkĕāmigʻ
410	Kanauri	to spit	338452	1440	1688	spit ( thupöṅ phīkĕāmigʻ ) (v)	phīkĕāmigʻ	ph ī k ĕ ā m i gʻ
411	Kanauri	to stand	337211	1442	1784	standing (adj)	ḍen	ḍ e n
412	Kanauri	to stand	337212	1442	1784	standing (adj)	ḍēn	ḍ ē n
413	Kanauri	to stand	337213	1442	1784	stand	ḍen tos̱ẖimigʻ	ḍen tos̱ẖimigʻ
414	Kanauri	to steal	337131	713	1686	steal	corös lanmigʻ	corös lanmigʻ
415	Kanauri	to steal	337782	713	1686	steal (vt)	khŭnmigʻ	kh ŭ n m i gʻ
416	Kanauri	to think (reflect)	338979	1415	1726	reflect / think (vi)	sŭncĕnnigʻ	s ŭ n c ĕ nn i gʻ
417	Kanauri	to think (reflect)	338984	1415	1726	reflect / think (vi)	sŭncĕnnig	s ŭ n c ĕ nn i g
418	Kanauri	to think (reflect)	338985	1415	1726	reflect / think (vi)	sŭntsĕnnigʻ	s ŭ n ts ĕ nn i gʻ
419	Kanauri	to think (reflect)	339205	1415	1726	reflect / think / consider (v)	tsalmigʻ	ts a l m i gʻ
420	Kanauri	to throw	338825	1456	1687	throw (vt)	s̱ẖɔ̆ṭhĕāmigʻ	s̱ ẖ ɔ̆ ṭh ĕ ā m i gʻ
421	Kanauri	to vomit	338448	1278	1535	vomit (v)	phas◦migʻ	ph a s ◦ m i gʻ
422	Kanauri	to walk	337272	1443	1815	emerge / go or come out (vi)	dŏn◦migʻ	d ŏ n ◦ m i gʻ
423	Kanauri	to walk	338380	1443	1815	go / walk (vi)	pāmigʻ	p ā m i gʻ
424	Kanauri	to walk	339411	1443	1815	go / walk (v)	yŭnmigʻ	y ŭ n m i gʻ
425	Kanauri	to walk	336873	1443	1815	go / flow / climb (tree) (v)	bīmigʻ	b ī m i gʻ
426	Kanauri	to wipe	337903	1454	1163	wipe (vt)	kūs̱ẖĕāmigʻ	k ū s̱ ẖ ĕ ā m i gʻ
427	Kanauri	today	336807	1283	738	day (n)	baröṅ	b a r ö ṅ
428	Kanauri	today	337227	1283	738	day (n)	dĭār	d ĭ ā r
429	Kanauri	today	337337	1283	738	day (n)	dyāsöṅ	d y ās ö ṅ
430	Kanauri	today	339175	1283	738	today (adv)	torō	t o r ō
431	Kanauri	tomorrow	338233	1329	742	tomorrow (adv)	nasum	n a s u m
432	Kanauri	two	338253	1498	798	two (adj)	nis̱ẖ	n i s̱ ẖ
433	Kanauri	two	338254	1498	798	two (adj)	nī	n ī
434	Kanauri	two	338321	1498	798	couple / pair (n)	nyoṭöṅ	n y o ṭ ö ṅ
435	Kanauri	two	338909	1498	798	two (used with pronouns) (sfx)	söṅ	s ö ṅ
436	Kanauri	wet	339087	1726	1029	wet (adj)	thi◦ss	th i ◦ ss
437	Kanauri	wet	339024	1726	1029	wet / pass through water (vt)	tīō ṭaṅmigʻ	tīō ṭaṅmigʻ
438	Kanauri	white	337708	1335	1006	white or yolk of egg (n)	kēsröṅ	k ēs r ö ṅ
439	Kanauri	who	337523	1235	953	who? (prn)	hăt	h ă t
440	Kanauri	who	337525	1235	953	who / whoever (prn)	hatiăṅa	h a t i ă ṅ a
441	Kanauri	yellow	338476	1424	1008	yellow / pale (face, etc.) (adj)	pīgʻ	p ī gʻ
442	Kanauri	yesterday	338087	1174	739	yesterday (adv)	mẽ̄	m ẽ̄
443	Kanauri	young	338323	1207	1059	new / young (adj)	nyūg	n y ū g
