rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
80748	kʰuæ³¹ pi⁵⁵ kua̱⁴⁴ tɯ̱²¹	thigh bone / femur		ZYS-Bai	309	Bai (Jianchuan)	6.2.1.1
80631	kʰa̱⁴⁴ ɕui³³	thirsty	be v.	ZYS-Bai	309	Bai (Jianchuan)	3.7.8
80776	sɯ³³ tɯ̱²¹ mo³³ kʰo³³	thumb		ZYS-Bai	309	Bai (Jianchuan)	7.1.5
80730	kʰɯ³¹ tɯ³¹ ti⁵⁵	tickle	v.	ZYS-Bai	309	Bai (Jianchuan)	6.1.1.1
80778	ko̱⁴⁴ sɯ³³ tɯ̱²¹ tsɿ³³	toe		ZYS-Bai	309	Bai (Jianchuan)	7.2
80787	ko̱⁴⁴ tɯ̱²¹ kæ̱⁴⁴	toenail		ZYS-Bai	309	Bai (Jianchuan)	7.4.2
80645	tse̱⁴² pʰĩ³¹	tongue		ZYS-Bai	309	Bai (Jianchuan)	3.8
80658	tsɿ³³ pa̱⁴⁴ kʰo³³	tooth		ZYS-Bai	309	Bai (Jianchuan)	3.10
80565	tv̱ˌ⁴² tv̱ˌ⁴² ɕĩ⁵⁵ ne̱²¹	top of head / crown / pate		ZYS-Bai	309	Bai (Jianchuan)	2.2
80687	tsʰæ̃⁵⁵ kɯ³³	torso		ZYS-Bai	309	Bai (Jianchuan)	5.0
80538	tsʰæ̃⁵⁵ kɯ³¹ «ne̱²¹»	torso / trunk		ZYS-Bai	309	Bai (Jianchuan)	1.6
80920	ju³¹	tremble / shiver / shudder		ZYS-Bai	309	Bai (Jianchuan)	12.1
80919	ju̱²¹ ta̱²¹ kʰɯ³³	tremble / shiver / shudder		ZYS-Bai	309	Bai (Jianchuan)	12.1
80664	to̱⁴² ŋæ̱²¹ tsã̱²¹	tusk		ZYS-Bai	309	Bai (Jianchuan)	3.10.6
80699	pa̱⁴²	udder		ZYS-Bai	309	Bai (Jianchuan)	5.4.2
80901	jõ̱²¹ fv̱ˌ⁴⁴ te̱⁴⁴	umbilical cord		ZYS-Bai	309	Bai (Jianchuan)	10.4.12
80729	jõ̱²¹ mo³³ tɕi³³	underarm / armpit		ZYS-Bai	309	Bai (Jianchuan)	6.1.1
80731	sɯ³³ pã³¹ tsɿ³³	upper arm		ZYS-Bai	309	Bai (Jianchuan)	6.1.2
80707	tõ³³ to̱⁴² ko̱⁴² tɕi⁵⁵	upper back		ZYS-Bai	309	Bai (Jianchuan)	5.5.1
80674	tõ³³ jĩ⁵⁵ ŋṽ̩³³ kv̱ˌ⁴⁴	upper jaw / maxilla		ZYS-Bai	309	Bai (Jianchuan)	3.13.2
80859	pʰæ⁵⁵ ʔu³³	urinary bladder		ZYS-Bai	309	Bai (Jianchuan)	9.7
80861	sɿ⁵⁵ kʰv̩³¹	urinate	v.	ZYS-Bai	309	Bai (Jianchuan)	9.7.2
80860	so³¹	urine		ZYS-Bai	309	Bai (Jianchuan)	9.7.1
80896	tsɿ³³ jṽ̩³³ kʰv̩³¹	womb		ZYS-Bai	309	Bai (Jianchuan)	10.4.8
80888	pi̱⁴⁴ ʔuĩ³³	vagina		ZYS-Bai	309	Bai (Jianchuan)	10.4.1
80637	tɕʰæ̱⁴⁴	vomit	v.	ZYS-Bai	309	Bai (Jianchuan)	3.7.13
80889	pi̱⁴⁴	vulva / labia		ZYS-Bai	309	Bai (Jianchuan)	10.4.2
80713	ji⁵⁵ kua̱⁴⁴	waist		ZYS-Bai	309	Bai (Jianchuan)	5.6
80813	sɿ⁵⁵ kʰo³³	wart		ZYS-Bai	309	Bai (Jianchuan)	8.2.3.4
80705	ko³³ pa̱⁴²	wean		ZYS-Bai	309	Bai (Jianchuan)	5.4.7
80805	ɣu̱²¹ te̱⁴⁴ tsɿ³³	whiskers (of animal)		ZYS-Bai	309	Bai (Jianchuan)	8.1.7
80913	pʰɯ⁵⁵ ɕui⁵⁵ ɕui⁵⁵	whistle		ZYS-Bai	309	Bai (Jianchuan)	11.5
80586	pæ̱⁴² ŋuĩ³³ ŋṽ̱ˌ²¹	white of eye		ZYS-Bai	309	Bai (Jianchuan)	3.4.2.3
80683	ɕĩ⁵⁵ xæ̃⁵⁵ jɯ̱̃⁴²	windpipe / trachea		ZYS-Bai	309	Bai (Jianchuan)	4.2.1
80744	ji̱⁴⁴ kʰv̩⁵⁵	wing		ZYS-Bai	309	Bai (Jianchuan)	6.1.9
80662	tɕĩ⁵⁵ to̱⁴² ja̱⁴²	tooth (wisdom)		ZYS-Bai	309	Bai (Jianchuan)	3.10.4
80817	ku³³ pʰio⁵⁵	wrinkle		ZYS-Bai	309	Bai (Jianchuan)	8.2.3.8
80737	sɯ³³ tsʰuæ̱̃⁴⁴ tsɿ³³	wrist		ZYS-Bai	309	Bai (Jianchuan)	6.1.6
80644	tɕʰi³¹ xo⁵⁵ ji³¹	yawn	v.	ZYS-Bai	309	Bai (Jianchuan)	3.7.16
145942	jĩ̱²¹ tsʰɔ̃⁵⁵ jĩ̱²¹ kua̱⁴⁴	corpse / dead body		ZYS-Bai	309	Bai (Jianchuan)	1.14
145943	ŋṽ̱ˌ²¹ kʰv̱ˌ⁴⁴ tɯ̱²¹ «ne̱²¹»	nose		ZYS-Bai	309	Bai (Jianchuan)	3.5
145944	ŋṽ̱ˌ²¹ kʰv̱ˌ⁴⁴ tɯ̱²¹ ʔuĩ³³	nostril		ZYS-Bai	309	Bai (Jianchuan)	3.5.2
145945	ŋṽ̱ˌ²¹ kʰv̱ˌ⁴⁴ tɯ̱²¹ xɯ³¹ no³³ ma̱²¹ «tsɯ³¹	nose hair		ZYS-Bai	309	Bai (Jianchuan)	3.5.4
145946	te̱⁴² tɕui³³ kæ⁵⁵ tsu̱+²¹ «ne̱²¹»	snout		ZYS-Bai	309	Bai (Jianchuan)	3.5.5
145947	jɯ̃³³ tɯ̱²¹ kuã⁵⁵ tɕĩ⁵⁵ ne̱²¹	earlobe		ZYS-Bai	309	Bai (Jianchuan)	3.6.1
145948	jɯ̃³³ tɯ̱²¹ kuã⁵⁵ mɯ⁵⁵ ŋua̱⁴⁴ fv̩³³ no³³	outer ear		ZYS-Bai	309	Bai (Jianchuan)	3.6.2
145949	jɯ̃³³ tɯ̱²¹ kuã⁵⁵ mɯ⁵⁵ kʰɯ³¹ fv̩³³ no³³	inner ear		ZYS-Bai	309	Bai (Jianchuan)	3.6.3
145950	jɯ̃³³ tɯ̱²¹ kuã⁵⁵ ʔuĩ³³ xɯ³¹	ear canal		ZYS-Bai	309	Bai (Jianchuan)	3.6.4
145951	jɯ̃³³ tɯ̱²¹ kuã⁵⁵ tɕi³³ ne̱²¹	eardrum		ZYS-Bai	309	Bai (Jianchuan)	3.6.5
145952	jĩ⁵⁵ ŋṽ̩³³ kv̱ˌ⁴⁴ «ne̱²¹»	gums		ZYS-Bai	309	Bai (Jianchuan)	3.7.3
145953	ɕi⁵⁵ ŋṽ̱ˌ⁴⁴ tsæ̱⁴⁴ «kuĩ̱⁴²»	saliva		ZYS-Bai	309	Bai (Jianchuan)	3.7.5
145954	tɕʰæ̱⁴⁴ tɕʰi̱⁴⁴ no³³ ŋṽ̩³³ tã̱⁴²	vomit	n.	ZYS-Bai	309	Bai (Jianchuan)	3.7.12
145955	ka̱²¹ jĩ̱⁴⁴ tɕui³³ «kæ⁵⁵» xɯ³¹	hold in mouth	v.	ZYS-Bai	309	Bai (Jianchuan)	3.7.14
145956	ja35 tsʰv̱ˌ⁴⁴ tsʰæ̃⁵⁵ tɕʰi̱⁴⁴	mute / dumb		ZYS-Bai	309	Bai (Jianchuan)	3.8.3
145957	kv̱ˌ⁴² lv̱ˌ⁴² mi̱⁴² «tsv̱ˌ⁴⁴»	neck		ZYS-Bai	309	Bai (Jianchuan)	4.1
145958	kv̱ˌ⁴² lv̱ˌ⁴² mi̱⁴² no³³ kʰo³³	swollen lymph nodes (in neck)		ZYS-Bai	309	Bai (Jianchuan)	4.1.2
145959	jæ̃³³ ku̱²¹ lu⁵⁵ tsɿ³³ kʰo³³	adam's apple / larynx		ZYS-Bai	309	Bai (Jianchuan)	4.1.4
145960	ku̱²¹ tsɿ³³ tei̱⁴⁴ kʰo³³ «ne̱²¹»	throat / gullet / pharynx		ZYS-Bai	309	Bai (Jianchuan)	4.2
145961	ɕõ⁵⁵ pʰu⁵⁵ tsɿ³³ kua̱⁴⁴ tɯ̱²¹	breastbone / sternum		ZYS-Bai	309	Bai (Jianchuan)	5.1.3
145962	kʰæ⁵⁵ fv̩³³ ne̱²¹ no³³ kua̱⁴⁴ tɯ̱²¹	hipbone		ZYS-Bai	309	Bai (Jianchuan)	5.8.2
145963	tɕo̱²¹ kʰv̱ˌ⁴⁴ (kʰo³³) ɕĩ⁵⁵	knee hollow / popliteal region		ZYS-Bai	309	Bai (Jianchuan)	6.2.2.2
145964	kʰv̱ˌ⁴⁴ sɯ³³ tɯ̱²¹ tsɿ³³ kʰo³³	index finger		ZYS-Bai	309	Bai (Jianchuan)	7.1.1
145965	mõ⁵⁵ mĩ̱æ⁴² sɯ³³ tɯ̱²¹ kʰo³³	ring finger		ZYS-Bai	309	Bai (Jianchuan)	7.1.3
145966	a⁵⁵ ti⁵⁵ ti̱æ⁴² tsɿ³³ kʰo³³	little finger		ZYS-Bai	309	Bai (Jianchuan)	7.1.4
145967	sɯ³³ tɯ̱²¹ tsɿ³³ no³³ tɯ⁵⁵ jĩ⁵⁵ lṽ̩³³	fingerprint		ZYS-Bai	309	Bai (Jianchuan)	7.1.6
145968	ko̱⁴⁴ a⁵⁵ ti⁵⁵ ti̱æ⁴² tsɿ³³	little toe		ZYS-Bai	309	Bai (Jianchuan)	7.2.5
145969	[jõ̱²¹ mo³³ tɕi³³ kã̱⁴² no³³ ma̱²¹	underarm hair		ZYS-Bai	309	Bai (Jianchuan)	8.1.3.1
145970	«tɕui³³ ŋuĩ³³ tsʰɯ̱⁴⁴ no³³» te̱⁴⁴ te̱⁴⁴ tsɿ³³	pimple		ZYS-Bai	309	Bai (Jianchuan)	8.2.3.2
145971	fv̱ˌ⁴⁴ xɯ³¹ no³³ ŋṽ̩³³ tã̱⁴²	internal organs		ZYS-Bai	309	Bai (Jianchuan)	9.0
145973	ɣa35 kã⁵⁵ tɕɯ̱̃⁴² ja̱⁴² ɣɯ35	menstruate	v.	ZYS-Bai	309	Bai (Jianchuan)	10.4.6
148736	pe̱²¹	hide / leather (dried animal skin)		ZYS-Bai	309	Bai (Jianchuan)	8.2.6
148737	tsõ̱²¹ tsõ̱²¹ v̱ˌ⁴² v̱ˌ	viscera / guts / entrails (in general)		ZYS-Bai	309	Bai (Jianchuan)	9.4
148739	ji̱²¹	cord / fathom (outstretched arms)		ZYS-Bai	309	Bai (Jianchuan)	13.4
148740	ji̱²¹	left fingertip to right fingertip		ZYS-Bai	309	Bai (Jianchuan)	13.4.2
