rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
250262	acham	table		GEM-CNL	273	Ao (Mongsen: Longchang)	
250285	han	take		GEM-CNL	273	Ao (Mongsen: Longchang)	
250286	hira	take		GEM-CNL	273	Ao (Mongsen: Longchang)	
250340	sa	talk	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
250377	te◦lang	tall		GEM-CNL	273	Ao (Mongsen: Longchang)	
250400	a◦mi	taro		GEM-CNL	273	Ao (Mongsen: Longchang)	
250442	phuti	tax	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
250474	sunga	tea		GEM-CNL	273	Ao (Mongsen: Longchang)	
250494	shiya	teach		GEM-CNL	273	Ao (Mongsen: Longchang)	
250554	kim	tear	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
250613	la	that	adj	GEM-CNL	273	Ao (Mongsen: Longchang)	
250660	ayi	thatch	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
250682	itür	then		GEM-CNL	273	Ao (Mongsen: Longchang)	
250683	ithungtsüko	then		GEM-CNL	273	Ao (Mongsen: Longchang)	
250732	patsüko	there		GEM-CNL	273	Ao (Mongsen: Longchang)	
250733	ükhu	there		GEM-CNL	273	Ao (Mongsen: Longchang)	
250781	te◦melem	thick		GEM-CNL	273	Ao (Mongsen: Longchang)	
250812	aor	thief		GEM-CNL	273	Ao (Mongsen: Longchang)	
250844	a◦pa◦i	thin		GEM-CNL	273	Ao (Mongsen: Longchang)	
250885	kichen	thing		GEM-CNL	273	Ao (Mongsen: Longchang)	
250886	oset	thing		GEM-CNL	273	Ao (Mongsen: Longchang)	
250923	phi◦lam	think		GEM-CNL	273	Ao (Mongsen: Longchang)	
250957	tsü◦rü	thirsty		GEM-CNL	273	Ao (Mongsen: Longchang)	
250984	iba	this	adj	GEM-CNL	273	Ao (Mongsen: Longchang)	
250985	ibatsü	this	adj	GEM-CNL	273	Ao (Mongsen: Longchang)	
251036	aying	thorn		GEM-CNL	273	Ao (Mongsen: Longchang)	
251068	a◦yang	thread		GEM-CNL	273	Ao (Mongsen: Longchang)	
251102	zuk	throw	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
251103	en◦chuk	throw	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
251145	tsung	tie	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
251146	alunet	tie	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
251187	akhang	tight		GEM-CNL	273	Ao (Mongsen: Longchang)	
251188	tangzam	tight		GEM-CNL	273	Ao (Mongsen: Longchang)	
251210	nichuk	tired		GEM-CNL	273	Ao (Mongsen: Longchang)	
251211	sucha	tired		GEM-CNL	273	Ao (Mongsen: Longchang)	
251241	-li	to		GEM-CNL	273	Ao (Mongsen: Longchang)	
251242	-ko	to		GEM-CNL	273	Ao (Mongsen: Longchang)	
251243	-thangko	to		GEM-CNL	273	Ao (Mongsen: Longchang)	
251300	mu◦khu	tobacco		GEM-CNL	273	Ao (Mongsen: Longchang)	
251331	tha◦ni	today		GEM-CNL	273	Ao (Mongsen: Longchang)	
251376	kiyungna	together		GEM-CNL	273	Ao (Mongsen: Longchang)	
251377	metemta	together		GEM-CNL	273	Ao (Mongsen: Longchang)	
251408	asang	tomorrow		GEM-CNL	273	Ao (Mongsen: Longchang)	
251446	thaka	tonight		GEM-CNL	273	Ao (Mongsen: Longchang)	
251462	tenam	top (i.e. highest point)		GEM-CNL	273	Ao (Mongsen: Longchang)	
251463	telak	top (i.e. highest point)		GEM-CNL	273	Ao (Mongsen: Longchang)	
251487	mi◦len	torch		GEM-CNL	273	Ao (Mongsen: Longchang)	
251512	encha	touch	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
251548	thangina	towards		GEM-CNL	273	Ao (Mongsen: Longchang)	
251619	sangsaki	trap	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
251653	a◦sung	tree		GEM-CNL	273	Ao (Mongsen: Longchang)	
251654	sung◦tung	tree		GEM-CNL	273	Ao (Mongsen: Longchang)	
251702	zenli	tremble		GEM-CNL	273	Ao (Mongsen: Longchang)	
251729	tatsa	true		GEM-CNL	273	Ao (Mongsen: Longchang)	
251730	zuchatang	true		GEM-CNL	273	Ao (Mongsen: Longchang)	
251769	pangi	trumpet	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
251814	müngapya	turn	v.i.	GEM-CNL	273	Ao (Mongsen: Longchang)	
251815	sübahi	turn	v.i.	GEM-CNL	273	Ao (Mongsen: Longchang)	
251839	tatsü-maro	ugly		GEM-CNL	273	Ao (Mongsen: Longchang)	
251865	men	under		GEM-CNL	273	Ao (Mongsen: Longchang)	
251904	nga◦chet	understand		GEM-CNL	273	Ao (Mongsen: Longchang)	
251905	nga◦cham	understand		GEM-CNL	273	Ao (Mongsen: Longchang)	
251940	tsüla	untie		GEM-CNL	273	Ao (Mongsen: Longchang)	
251973	tüshi	until		GEM-CNL	273	Ao (Mongsen: Longchang)	
252024	hamshi	use		GEM-CNL	273	Ao (Mongsen: Longchang)	
252046	en◦so	vegetable		GEM-CNL	273	Ao (Mongsen: Longchang)	
252068	yia	very		GEM-CNL	273	Ao (Mongsen: Longchang)	
252069	drokha	very		GEM-CNL	273	Ao (Mongsen: Longchang)	
252108	a◦yim	village		GEM-CNL	273	Ao (Mongsen: Longchang)	
252109	yim◦kung	village		GEM-CNL	273	Ao (Mongsen: Longchang)	
252158	yu◦la	voice	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
252190	atha	wait	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
252220	cheli	walk	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
252263	tsungti	wall	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
252299	mi	want	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
252347	a◦ri	war		GEM-CNL	273	Ao (Mongsen: Longchang)	
252399	kütong	warp (loom)	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
252428	atsü-yu	wash (self)	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
252458	mü◦tsük	wash (face)	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
252480	tsüchuk	wash (clothes)	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
252504	tsüchuk	wash (pots)	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
252524	techayen	weak		GEM-CNL	273	Ao (Mongsen: Longchang)	
252552	mok	wear	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
252553	cham	wear	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
252554	tsung	wear	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
252584	thak	weave		GEM-CNL	273	Ao (Mongsen: Longchang)	
252608	lentenmuphiba	weft		GEM-CNL	273	Ao (Mongsen: Longchang)	
252621	pongona	well (adv)		GEM-CNL	273	Ao (Mongsen: Longchang)	
252648	tüme◦tsü	wet	adj	GEM-CNL	273	Ao (Mongsen: Longchang)	
252673	chiba	what?		GEM-CNL	273	Ao (Mongsen: Longchang)	
252718	kwo◦yim	when?		GEM-CNL	273	Ao (Mongsen: Longchang)	
252762	ku◦chuko	where?		GEM-CNL	273	Ao (Mongsen: Longchang)	
252801	chenchaktsü	whisper	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
252827	shi◦ba	who?		GEM-CNL	273	Ao (Mongsen: Longchang)	
252869	te◦mang	whole		GEM-CNL	273	Ao (Mongsen: Longchang)	
252905	chibachaoko	why?		GEM-CNL	273	Ao (Mongsen: Longchang)	
252948	tamaro	wicked		GEM-CNL	273	Ao (Mongsen: Longchang)	
252979	teten	wide		GEM-CNL	273	Ao (Mongsen: Longchang)	
253021	mezu	wipe	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
253022	miyu	wipe	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
253085	mi	wish	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
253130	ten	with (accompaniment)		GEM-CNL	273	Ao (Mongsen: Longchang)	
253183	te◦tsung◦ko	within		GEM-CNL	273	Ao (Mongsen: Longchang)	
253248	ungba	witness	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
253298	a◦sung	wood (timber)		GEM-CNL	273	Ao (Mongsen: Longchang)	
253330	a◦yu	word		GEM-CNL	273	Ao (Mongsen: Longchang)	
253365	amüpa	work	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
253402	külam	worship	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
253431	cham	wrap	v	GEM-CNL	273	Ao (Mongsen: Longchang)	
253463	zi◦lu	write		GEM-CNL	273	Ao (Mongsen: Longchang)	
253492	ayi	wrong		GEM-CNL	273	Ao (Mongsen: Longchang)	
253544	a◦kam	year		GEM-CNL	273	Ao (Mongsen: Longchang)	
253581	pazai	yeast		GEM-CNL	273	Ao (Mongsen: Longchang)	
253608	hau	yes		GEM-CNL	273	Ao (Mongsen: Longchang)	
253652	yashi	yesterday		GEM-CNL	273	Ao (Mongsen: Longchang)	
253707	pa	he		GEM-CNL	273	Ao (Mongsen: Longchang)	
253750	ni	I		GEM-CNL	273	Ao (Mongsen: Longchang)	
253791	tongkhala	they		GEM-CNL	273	Ao (Mongsen: Longchang)	
253834	pa◦net	they two		GEM-CNL	273	Ao (Mongsen: Longchang)	
253835	tonget	they two		GEM-CNL	273	Ao (Mongsen: Longchang)	
253853	nang	thou		GEM-CNL	273	Ao (Mongsen: Longchang)	
253896	isa	we (incl.)		GEM-CNL	273	Ao (Mongsen: Longchang)	
253897	ila	we (incl.)		GEM-CNL	273	Ao (Mongsen: Longchang)	
253933	ikhala	we (excl.)		GEM-CNL	273	Ao (Mongsen: Longchang)	
253953	i◦net	we two		GEM-CNL	273	Ao (Mongsen: Longchang)	
253954	kü◦net	we two		GEM-CNL	273	Ao (Mongsen: Longchang)	
253971	ningkhala	you		GEM-CNL	273	Ao (Mongsen: Longchang)	
253972	nang◦khala	you		GEM-CNL	273	Ao (Mongsen: Longchang)	
254015	nang◦et	you two		GEM-CNL	273	Ao (Mongsen: Longchang)	
254031	tütüzünü	aunt		GEM-CNL	273	Ao (Mongsen: Longchang)	
254074	anosa	boy		GEM-CNL	273	Ao (Mongsen: Longchang)	
254133	tü◦ti	brother (elder)		GEM-CNL	273	Ao (Mongsen: Longchang)	
254174	tü◦nu	brother (younger)		GEM-CNL	273	Ao (Mongsen: Longchang)	
254215	i◦cha◦r	child		GEM-CNL	273	Ao (Mongsen: Longchang)	
254216	a◦nu	child		GEM-CNL	273	Ao (Mongsen: Longchang)	
254259	anu-anuti	daughter		GEM-CNL	273	Ao (Mongsen: Longchang)	
254297	techambar	enemy		GEM-CNL	273	Ao (Mongsen: Longchang)	
254335	tü◦ba	father		GEM-CNL	273	Ao (Mongsen: Longchang)	
254385	tsümar	foreigner		GEM-CNL	273	Ao (Mongsen: Longchang)	
254415	a◦t◦om◦ba	friend		GEM-CNL	273	Ao (Mongsen: Longchang)	
254462	anu-anuti	girl		GEM-CNL	273	Ao (Mongsen: Longchang)	
254503	tüsamchar	grandchild		GEM-CNL	273	Ao (Mongsen: Longchang)	
254521	tü◦vü	grandfather		GEM-CNL	273	Ao (Mongsen: Longchang)	
254544	tüzü	grandmother		GEM-CNL	273	Ao (Mongsen: Longchang)	
254569	tübaza	husband		GEM-CNL	273	Ao (Mongsen: Longchang)	
254570	tübaya	husband		GEM-CNL	273	Ao (Mongsen: Longchang)	
254607	tü	mother		GEM-CNL	273	Ao (Mongsen: Longchang)	
254608	tüvi	mother		GEM-CNL	273	Ao (Mongsen: Longchang)	
254648	kiyunger	neighbor		GEM-CNL	273	Ao (Mongsen: Longchang)	
254672	tsün◦ba◦r	old man		GEM-CNL	273	Ao (Mongsen: Longchang)	
254694	tsenür	old woman		GEM-CNL	273	Ao (Mongsen: Longchang)	
254713	lachar	orphan		GEM-CNL	273	Ao (Mongsen: Longchang)	
254734	tü◦ti	sister (elder)		GEM-CNL	273	Ao (Mongsen: Longchang)	
254771	tü◦ti◦la	sister (younger)		GEM-CNL	273	Ao (Mongsen: Longchang)	
254807	anu	son		GEM-CNL	273	Ao (Mongsen: Longchang)	
254884	tübatüzamba	uncle		GEM-CNL	273	Ao (Mongsen: Longchang)	
254928	mi◦ler	widow		GEM-CNL	273	Ao (Mongsen: Longchang)	
254954	changramer	widower		GEM-CNL	273	Ao (Mongsen: Longchang)	
254971	tünü	wife		GEM-CNL	273	Ao (Mongsen: Longchang)	
255011	akam-icha	young		GEM-CNL	273	Ao (Mongsen: Longchang)	
255048	changati	young man		GEM-CNL	273	Ao (Mongsen: Longchang)	
255077	la◦yadi	young woman		GEM-CNL	273	Ao (Mongsen: Longchang)	
255101	te◦nak	black		GEM-CNL	273	Ao (Mongsen: Longchang)	
255141	tüpu	green		GEM-CNL	273	Ao (Mongsen: Longchang)	
255174	tü◦mi◦ram	red		GEM-CNL	273	Ao (Mongsen: Longchang)	
255214	tenen	white		GEM-CNL	273	Ao (Mongsen: Longchang)	
255215	tümesung	white		GEM-CNL	273	Ao (Mongsen: Longchang)	
255255	tanen	yellow		GEM-CNL	273	Ao (Mongsen: Longchang)	
255283	sa◦rar	animal		GEM-CNL	273	Ao (Mongsen: Longchang)	
255315	yungza	ant (generic)		GEM-CNL	273	Ao (Mongsen: Longchang)	
255344	yungza	ant (black)		GEM-CNL	273	Ao (Mongsen: Longchang)	
255345	phungza	ant (black)		GEM-CNL	273	Ao (Mongsen: Longchang)	
255357	müritsü	ant (red)		GEM-CNL	273	Ao (Mongsen: Longchang)	
255396	nura	baby		GEM-CNL	273	Ao (Mongsen: Longchang)	
255428	alepti	bat (animal)		GEM-CNL	273	Ao (Mongsen: Longchang)	
255450	i◦rem	bear (animal)		GEM-CNL	273	Ao (Mongsen: Longchang)	
255485	anah	bee		GEM-CNL	273	Ao (Mongsen: Longchang)	
255486	long◦lang	bee		GEM-CNL	273	Ao (Mongsen: Longchang)	
255538	wa◦ya	bird		GEM-CNL	273	Ao (Mongsen: Longchang)	
255581	a◦pang	buffalo		GEM-CNL	273	Ao (Mongsen: Longchang)	
255582	otang	buffalo		GEM-CNL	273	Ao (Mongsen: Longchang)	
255618	menah	bug		GEM-CNL	273	Ao (Mongsen: Longchang)	
255639	masü-bong◦tsü	bull		GEM-CNL	273	Ao (Mongsen: Longchang)	
255670	chu◦bi	butterfly		GEM-CNL	273	Ao (Mongsen: Longchang)	
255671	chumi	butterfly		GEM-CNL	273	Ao (Mongsen: Longchang)	
255697	aya	calf (of cow)		GEM-CNL	273	Ao (Mongsen: Longchang)	
255725	motsü	cat		GEM-CNL	273	Ao (Mongsen: Longchang)	
255763	akhapsala	caterpillar		GEM-CNL	273	Ao (Mongsen: Longchang)	
255788	masü	cattle		GEM-CNL	273	Ao (Mongsen: Longchang)	
255829	narongzabi	centipede		GEM-CNL	273	Ao (Mongsen: Longchang)	
255854	an	chicken		GEM-CNL	273	Ao (Mongsen: Longchang)	
255881	an◦te◦bong	cock		GEM-CNL	273	Ao (Mongsen: Longchang)	
255914	masü	cow		GEM-CNL	273	Ao (Mongsen: Longchang)	
255954	yipha	cowrie		GEM-CNL	273	Ao (Mongsen: Longchang)	
255971	changpang	crab		GEM-CNL	273	Ao (Mongsen: Longchang)	
255996	wa◦ru	crow (bird)		GEM-CNL	273	Ao (Mongsen: Longchang)	
256042	mü◦tsü	deer (barking)		GEM-CNL	273	Ao (Mongsen: Longchang)	
256064	sü	deer (sambhur)		GEM-CNL	273	Ao (Mongsen: Longchang)	
256085	a◦yi	dog		GEM-CNL	273	Ao (Mongsen: Longchang)	
256125	ki◦metsü	dove		GEM-CNL	273	Ao (Mongsen: Longchang)	
256156	phatak	duck		GEM-CNL	273	Ao (Mongsen: Longchang)	
256215	sa◦ti	elephant		GEM-CNL	273	Ao (Mongsen: Longchang)	
256247	a◦nga	fish		GEM-CNL	273	Ao (Mongsen: Longchang)	
256283	ali	flea		GEM-CNL	273	Ao (Mongsen: Longchang)	
256304	mangasungyang	fly		GEM-CNL	273	Ao (Mongsen: Longchang)	
256334	akhi	frog		GEM-CNL	273	Ao (Mongsen: Longchang)	
256335	alu	frog		GEM-CNL	273	Ao (Mongsen: Longchang)	
256363	na◦pong	goat		GEM-CNL	273	Ao (Mongsen: Longchang)	
256402	changkok	grasshopper		GEM-CNL	273	Ao (Mongsen: Longchang)	
256436	uricha	hawk		GEM-CNL	273	Ao (Mongsen: Longchang)	
256461	an◦tsü	hen		GEM-CNL	273	Ao (Mongsen: Longchang)	
256493	anah-nakhu◦tsü	honey		GEM-CNL	273	Ao (Mongsen: Longchang)	
256520	tenam	hornbill		GEM-CNL	273	Ao (Mongsen: Longchang)	
256543	nahti	hornet		GEM-CNL	273	Ao (Mongsen: Longchang)	
256560	kungri	horse		GEM-CNL	273	Ao (Mongsen: Longchang)	
256593	ri◦shi	hunt		GEM-CNL	273	Ao (Mongsen: Longchang)	
256635	sati-tüpa	ivory		GEM-CNL	273	Ao (Mongsen: Longchang)	
256677	mentsü	leech		GEM-CNL	273	Ao (Mongsen: Longchang)	
256704	a◦khu	leopard		GEM-CNL	273	Ao (Mongsen: Longchang)	
256740	shang◦kung	lizard		GEM-CNL	273	Ao (Mongsen: Longchang)	
256741	shan◦pita	lizard		GEM-CNL	273	Ao (Mongsen: Longchang)	
256801	a◦tsak	louse		GEM-CNL	273	Ao (Mongsen: Longchang)	
256826	a◦tsü	mithan (gayal, bos fontalis)		GEM-CNL	273	Ao (Mongsen: Longchang)	
256849	sa◦nga	monkey (generic)		GEM-CNL	273	Ao (Mongsen: Longchang)	
256878	changti	monkey (huluk)		GEM-CNL	273	Ao (Mongsen: Longchang)	
256894	milangmi	monkey (langur)		GEM-CNL	273	Ao (Mongsen: Longchang)	
256907	maket	monkey (macaque)		GEM-CNL	273	Ao (Mongsen: Longchang)	
256921	mürila	mosquito		GEM-CNL	273	Ao (Mongsen: Longchang)	
256983	ahü	mouse		GEM-CNL	273	Ao (Mongsen: Longchang)	
256984	a◦yi◦za	mouse		GEM-CNL	273	Ao (Mongsen: Longchang)	
257011	chiram	otter		GEM-CNL	273	Ao (Mongsen: Longchang)	
257025	samseri	owl		GEM-CNL	273	Ao (Mongsen: Longchang)	
257026	pukphu	owl		GEM-CNL	273	Ao (Mongsen: Longchang)	
257052	chubatali	peacock		GEM-CNL	273	Ao (Mongsen: Longchang)	
257095	a◦ok	pig (domestic)		GEM-CNL	273	Ao (Mongsen: Longchang)	
257135	pongi	pig (wild)		GEM-CNL	273	Ao (Mongsen: Longchang)	
257150	kutur	pigeon		GEM-CNL	273	Ao (Mongsen: Longchang)	
257151	tüpvorü	pigeon		GEM-CNL	273	Ao (Mongsen: Longchang)	
257180	tsükpera	porcupine		GEM-CNL	273	Ao (Mongsen: Longchang)	
257209	aphi	rat		GEM-CNL	273	Ao (Mongsen: Longchang)	
257210	a◦yi	rat		GEM-CNL	273	Ao (Mongsen: Longchang)	
257243	ungtok	rhinoceros		GEM-CNL	273	Ao (Mongsen: Longchang)	
257285	otakrü	sheep		GEM-CNL	273	Ao (Mongsen: Longchang)	
257333	kü◦küre◦sü	snail		GEM-CNL	273	Ao (Mongsen: Longchang)	
257349	a◦phi	snake		GEM-CNL	273	Ao (Mongsen: Longchang)	
257388	ochi	sparrow		GEM-CNL	273	Ao (Mongsen: Longchang)	
257413	sorak	spider		GEM-CNL	273	Ao (Mongsen: Longchang)	
257438	changtsü	squirrel		GEM-CNL	273	Ao (Mongsen: Longchang)	
257463	a◦kwu	tiger		GEM-CNL	273	Ao (Mongsen: Longchang)	
257498	nahrap	wax		GEM-CNL	273	Ao (Mongsen: Longchang)	
257499	notitsü	wax		GEM-CNL	273	Ao (Mongsen: Longchang)	
257551	tsüla	worm		GEM-CNL	273	Ao (Mongsen: Longchang)	
257585	chi	shut		GEM-CNL	273	Ao (Mongsen: Longchang)	
257586	chibang	shut		GEM-CNL	273	Ao (Mongsen: Longchang)	
257617	yangsungi	shuttle		GEM-CNL	273	Ao (Mongsen: Longchang)	
257631	lai	sickle		GEM-CNL	273	Ao (Mongsen: Longchang)	
257682	acho-tena	sing		GEM-CNL	273	Ao (Mongsen: Longchang)	
257723	tsungukzok	sink		GEM-CNL	273	Ao (Mongsen: Longchang)	
257753	men◦ya	sit		GEM-CNL	273	Ao (Mongsen: Longchang)	
257794	anü	skirt		GEM-CNL	273	Ao (Mongsen: Longchang)	
257816	alar	slave		GEM-CNL	273	Ao (Mongsen: Longchang)	
257844	sakti	slip		GEM-CNL	273	Ao (Mongsen: Longchang)	
257865	müpensen	slow		GEM-CNL	273	Ao (Mongsen: Longchang)	
257892	tasuwa	small		GEM-CNL	273	Ao (Mongsen: Longchang)	
257935	meni◦ram	smile		GEM-CNL	273	Ao (Mongsen: Longchang)	
257951	tani	smooth		GEM-CNL	273	Ao (Mongsen: Longchang)	
257981	achi	sneeze		GEM-CNL	273	Ao (Mongsen: Longchang)	
258006	tsit	eight		GEM-CNL	273	Ao (Mongsen: Longchang)	
258046	mükyi◦mü◦pen◦tsit	eighteen		GEM-CNL	273	Ao (Mongsen: Longchang)	
258077	li◦ra-anekhi	eighty		GEM-CNL	273	Ao (Mongsen: Longchang)	
258113	te◦ra-a◦khat	eleven		GEM-CNL	273	Ao (Mongsen: Longchang)	
258148	te◦ra◦phanga	fifteen		GEM-CNL	273	Ao (Mongsen: Longchang)	
258179	tü◦nam	fifty		GEM-CNL	273	Ao (Mongsen: Longchang)	
258218	menangpen	first		GEM-CNL	273	Ao (Mongsen: Longchang)	
258250	phanga	five		GEM-CNL	273	Ao (Mongsen: Longchang)	
258289	li◦ra	forty		GEM-CNL	273	Ao (Mongsen: Longchang)	
258327	phüli	four		GEM-CNL	273	Ao (Mongsen: Longchang)	
258367	te◦ra◦phüli	fourteen		GEM-CNL	273	Ao (Mongsen: Longchang)	
258400	noklang	hundred		GEM-CNL	273	Ao (Mongsen: Longchang)	
258438	yongmen◦in	brass		GEM-CNL	273	Ao (Mongsen: Longchang)	
258496	chungku◦li	clay		GEM-CNL	273	Ao (Mongsen: Longchang)	
258524	tsung◦milung	cloud		GEM-CNL	273	Ao (Mongsen: Longchang)	
258578	ni◦bayen	dawn	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
258599	asonga	day		GEM-CNL	273	Ao (Mongsen: Longchang)	
258647	ying◦tsü	dew		GEM-CNL	273	Ao (Mongsen: Longchang)	
258702	a◦li	earth		GEM-CNL	273	Ao (Mongsen: Longchang)	
258749	phemingnok	earthquake		GEM-CNL	273	Ao (Mongsen: Longchang)	
258774	tsungi◦tsükha◦chen	east		GEM-CNL	273	Ao (Mongsen: Longchang)	
258807	mang◦ogo	evening		GEM-CNL	273	Ao (Mongsen: Longchang)	
258840	mi◦zü	fire	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
258902	tsü◦ten◦chen	ford	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
258916	tarü	gold		GEM-CNL	273	Ao (Mongsen: Longchang)	
258950	tü◦khong	hill		GEM-CNL	273	Ao (Mongsen: Longchang)	
258998	tü◦ku◦ba	hole		GEM-CNL	273	Ao (Mongsen: Longchang)	
259025	a◦yin	iron		GEM-CNL	273	Ao (Mongsen: Longchang)	
259062	tsü◦tsung	lake		GEM-CNL	273	Ao (Mongsen: Longchang)	
259096	tsung◦la	lightning	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259135	tsü◦sü	mist	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259160	lata	moon		GEM-CNL	273	Ao (Mongsen: Longchang)	
259198	ni◦bayen	morning		GEM-CNL	273	Ao (Mongsen: Longchang)	
259228	tü◦kong	mountain		GEM-CNL	273	Ao (Mongsen: Longchang)	
259270	azung	mud		GEM-CNL	273	Ao (Mongsen: Longchang)	
259271	ietsü	mud		GEM-CNL	273	Ao (Mongsen: Longchang)	
259294	a◦ya	night		GEM-CNL	273	Ao (Mongsen: Longchang)	
259295	a◦ya◦nang	night		GEM-CNL	273	Ao (Mongsen: Longchang)	
259335	asaba	noise		GEM-CNL	273	Ao (Mongsen: Longchang)	
259336	changchen	noise		GEM-CNL	273	Ao (Mongsen: Longchang)	
259358	acham-naru-shir	noon		GEM-CNL	273	Ao (Mongsen: Longchang)	
259410	chen	place	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259444	tsü◦ma◦li	plains	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259471	ayi	pool	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259472	tsü◦tsung	pool	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259502	tsing◦i	rain	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259538	tsung◦yang◦sung	rainbow		GEM-CNL	273	Ao (Mongsen: Longchang)	
259565	a◦yung	river		GEM-CNL	273	Ao (Mongsen: Longchang)	
259566	yung◦ba	river		GEM-CNL	273	Ao (Mongsen: Longchang)	
259608	atsung	rust	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259635	metsü	salt	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259673	li◦sam	sand	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259731	tü◦mila	shadow	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259732	a◦kham	shadow	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259757	atsün	silver		GEM-CNL	273	Ao (Mongsen: Longchang)	
259792	a◦ning	sky		GEM-CNL	273	Ao (Mongsen: Longchang)	
259833	ma◦kü	smoke	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259834	mu◦ku◦li	smoke	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259865	a◦zu	snow	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259920	pe◦ti	star	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
259962	a◦lung	stone	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
260003	sungtep molung	storm	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
260047	a◦lam◦yim	summer		GEM-CNL	273	Ao (Mongsen: Longchang)	
260071	tsung◦i	sun		GEM-CNL	273	Ao (Mongsen: Longchang)	
260111	tsung◦muk	thunder	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
260149	mabang	time	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
260188	ta◦rok	valley		GEM-CNL	273	Ao (Mongsen: Longchang)	
260216	a◦tsü	water	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
260287	tsungi◦wa◦chen	west		GEM-CNL	273	Ao (Mongsen: Longchang)	
260318	mung	wind	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
260357	a◦tsak◦yim	winter		GEM-CNL	273	Ao (Mongsen: Longchang)	
260383	a◦li	world		GEM-CNL	273	Ao (Mongsen: Longchang)	
311180	phuk◦sen	diarrhea	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
311186	anuti	woman	n	GEM-CNL	273	Ao (Mongsen: Longchang)	
311301	te◦ni	seven		GEM-CNL	273	Ao (Mongsen: Longchang)	
311338	mükyi-mü◦pen-te◦ni	seventeen		GEM-CNL	273	Ao (Mongsen: Longchang)	
514568	achashi	palm (of hand)		GEM-CNL	273	Ao (Mongsen: Longchang)	187
514588	acho	panji (bamboo stake)		GEM-CNL	273	Ao (Mongsen: Longchang)	187
514605	chiyutep	pass by	v	GEM-CNL	273	Ao (Mongsen: Longchang)	187
514606	ram	pass by	v	GEM-CNL	273	Ao (Mongsen: Longchang)	187
620469	a◦net	two		GEM-CNL	273	Ao (Mongsen: Longchang)	279
164983	pha◦myak	ankle		GEM-CNL	392	Burmese (Written)	
165014	lak◦moṅ	arm		GEM-CNL	392	Burmese (Written)	
165050	kro◦kun:	back (body)		GEM-CNL	392	Burmese (Written)	
